time,lt,rt,rb,w,x,y,z
1541857354294,0,0,0,0.684696,0.296617,-0.279448,-0.604248
1541857354313,0,0,0,0.684754,0.295995,-0.27831,-0.605013
1541857354335,0,0,0,0.683897,0.297339,-0.277687,-0.605609
1541857354355,0,0,0,0.683305,0.297993,-0.277716,-0.605943
1541857354372,0,0,0,0.683444,0.300029,-0.277529,-0.604866
1541857354393,0,0,0,0.68345,0.300944,-0.277435,-0.604447
1541857354414,0,0,0,0.683479,0.299708,-0.277268,-0.605106
1541857354434,0,0,0,0.683684,0.297657,-0.278085,-0.605511
1541857354454,0,0,0,0.684381,0.296774,-0.279306,-0.604594
1541857354475,0,0,0,0.685039,0.295856,-0.281001,-0.603513
1541857354494,0,0,0,0.684912,0.297208,-0.283591,-0.601778
1541857354516,0,0,0,0.684434,0.300466,-0.284569,-0.600241
1541857354533,0,0,0,0.684377,0.300522,-0.282564,-0.601224
1541857354555,0,0,0,0.685179,0.29722,-0.279496,-0.603382
1541857354575,0,0,0,0.684991,0.295337,-0.279597,-0.604472
1541857354594,0,0,0,0.683545,0.297161,-0.280293,-0.604894
1541857354615,0,0,0,0.682714,0.29835,-0.278315,-0.606158
1541857354636,0,0,0,0.683462,0.297795,-0.275804,-0.606736
1541857354655,0,0,0,0.684011,0.297268,-0.277303,-0.605691
1541857354674,0,0,0,0.683763,0.298288,-0.280233,-0.60412
1541857354695,0,0,0,0.683234,0.298731,-0.281814,-0.603763
1541857354713,0,0,0,0.683087,0.299185,-0.281553,-0.603826
1541857354734,0,0,0,0.683426,0.297758,-0.280641,-0.604572
1541857354756,0,0,0,0.684443,0.29509,-0.278671,-0.60564
1541857354775,0,0,0,0.684895,0.293034,-0.278072,-0.606403
1541857354794,0,0,0,0.684657,0.294029,-0.279327,-0.605613
1541857354815,0,0,0,0.68467,0.296953,-0.28078,-0.603495
1541857354835,0,0,0,0.684281,0.299857,-0.282192,-0.60184
1541857354857,0,0,0,0.683654,0.300804,-0.281879,-0.602227
1541857354875,0,0,0,0.683599,0.297309,-0.280307,-0.604753
1541857354899,0,0,0,0.684286,0.293379,-0.278025,-0.606944
1541857354921,0,0,0,0.684804,0.290242,-0.277115,-0.608284
1541857354941,0,0,0,0.684976,0.289552,-0.27843,-0.607818
1541857354956,0,0,0,0.684175,0.292902,-0.281174,-0.605849
1541857354975,0,0,0,0.683412,0.296881,-0.281876,-0.604445
1541857354995,0,0,0,0.6838,0.29736,-0.280218,-0.604541
1541857355014,0,0,0,0.684358,0.295344,-0.279522,-0.60522
1541857355034,0,0,0,0.684058,0.293632,-0.280464,-0.605956
1541857355055,0,0,0,0.68332,0.292095,-0.281066,-0.607251
1541857355074,0,0,0,0.68332,0.292245,-0.280205,-0.607577
1541857355094,0,0,0,0.683422,0.293792,-0.279329,-0.607119
1541857355119,0,0,0,0.683312,0.293544,-0.278041,-0.607954
1541857355138,0,0,0,0.683355,0.291523,-0.276739,-0.60947
1541857355156,0,0,0,0.683563,0.291,-0.276209,-0.609727
1541857355176,0,0,0,0.68329,0.29127,-0.276312,-0.609858
1541857355194,0,0,0,0.683037,0.291088,-0.275414,-0.610633
1541857355215,0,0,0,0.68321,0.291098,-0.274599,-0.610803
