time,lt,rt,rb,w,x,y,z
1541856777004,0,0,0,0.8743382,0.068262994,0.427548,-0.219262
1541856777011,0,0,0,0.8729043,0.06965317,0.42938846,-0.22093463
1541856777032,0,0,0,0.869712,0.06804911,0.4343379,-0.22432357
1541856777049,0,0,0,0.8677924,0.065709874,0.43559176,-0.22995317
1541856777069,0,0,0,0.86779463,0.061894294,0.4313674,-0.23879677
1541856777093,0,0,0,0.8695047,0.05833402,0.4228198,-0.24856025
1541856777109,0,0,0,0.8697998,0.059561145,0.41622767,-0.25817716
1541856777129,0,0,0,0.8684699,0.06357389,0.41399017,-0.26519912
1541856777148,0,0,0,0.8657248,0.067274496,0.41220894,-0.27582347
1541856777168,0,0,0,0.8634779,0.06600321,0.40710953,-0.29036438
1541856777187,0,0,0,0.86182916,0.062164824,0.3986289,-0.30737787
1541856777211,0,0,0,0.85966873,0.05976608,0.38986865,-0.32465386
1541856777229,0,0,0,0.8565845,0.061341364,0.3822907,-0.34110725
1541856777249,0,0,0,0.8539097,0.06564011,0.37488586,-0.35495096
1541856777269,0,0,0,0.84997904,0.067445375,0.37052295,-0.3683741
1541856777294,0,0,0,0.8434909,0.064433396,0.37043363,-0.38360178
1541856777313,0,0,0,0.8387393,0.057614077,0.36750212,-0.3976673
1541856777328,0,0,0,0.8343034,0.052906673,0.3641334,-0.41054296
1541856777349,0,0,0,0.8300861,0.051277008,0.36247984,-0.4206379
1541856777369,0,0,0,0.8262362,0.04929139,0.36179942,-0.42895854
1541856777388,0,0,0,0.8226023,0.048600182,0.36158642,-0.43614078
1541856777408,0,0,0,0.81977874,0.051465407,0.36137295,-0.44127512
1541856777428,0,0,0,0.81798,0.05767745,0.3601833,-0.44480336
1541856777449,0,0,0,0.8173625,0.06641977,0.35802233,-0.4464606
1541856777470,0,0,0,0.81689215,0.07487834,0.35768968,-0.44624943
1541856777488,0,0,0,0.8155234,0.08211925,0.36046723,-0.44524318
1541856777511,0,0,0,0.8136846,0.08598083,0.3614032,-0.44711578
1541856777529,0,0,0,0.81227154,0.086139746,0.36036363,-0.45048082
1541856777550,0,0,0,0.8108804,0.08254733,0.36113977,-0.45303082
1541856777569,0,0,0,0.8092599,0.078152925,0.36347383,-0.45483768
1541856777587,0,0,0,0.8091302,0.07527086,0.36407351,-0.4550748
1541856777609,0,0,0,0.8099236,0.07598872,0.3594984,-0.4571767
1541856777628,0,0,0,0.811341,0.078565985,0.35409436,-0.45844346
1541856777650,0,0,0,0.81315416,0.079036355,0.3458456,-0.46143728
1541856777669,0,0,0,0.7839089,0.06877923,0.42828,-0.44422126
1541856777690,0,0,0,0.78683746,0.06945254,0.42136025,-0.44555426
1541856777715,0,0,0,0.79017204,0.07299723,0.41256377,-0.44731492
1541856777727,0,0,0,0.7950579,0.073896006,0.3965372,-0.4529686
1541856777749,0,0,0,0.8007124,0.07240303,0.37364188,-0.46261132
1541856777770,0,0,0,0.80731446,0.07001017,0.34452346,-0.4739679
1541856777788,0,0,0,0.8089846,0.0716042,0.32812896,-0.48243976
1541856777813,0,0,0,0.804448,0.060967002,0.32917446,-0.4907043
1541856777830,0,0,0,0.7994171,0.04246696,0.3260708,-0.5027989
1541856777849,0,0,0,0.79614735,0.023326611,0.30842242,-0.5200777
1541856777870,0,0,0,0.7904639,0.0032754901,0.29281938,-0.5379711
1541856777891,0,0,0,0.7782891,-0.017704405,0.30081886,-0.5508727
1541856777912,0,0,0,0.76330006,-0.036297604,0.32383505,-0.5578408
1541856777934,0,0,0,0.7477329,-0.057049558,0.34485203,-0.5645511
1541856777949,0,0,0,0.73230845,-0.08010975,0.35974675,-0.572616
1541856777968,0,0,0,0.7174662,-0.1023416,0.36988756,-0.5813361
1541856777988,0,0,0,0.705927,-0.11397609,0.37200055,-0.5918548
1541856778010,0,0,0,0.69340706,-0.1259545,0.37453625,-0.6025319
1541856778031,0,0,0,0.67793727,-0.14749883,0.39718622,-0.6007397
1541856778050,0,0,0,0.6645181,-0.16585398,0.40597668,-0.60505456
1541856778069,0,0,0,0.6517756,-0.17833449,0.3934092,-0.6233896
1541856778088,0,0,0,0.64218134,-0.17635979,0.3956405,-0.63243103
1541856778116,0,0,0,0.63330215,-0.17286165,0.40223482,-0.6381649
1541856778135,0,0,0,0.62430894,-0.17540969,0.40580025,-0.64404655
1541856778150,0,0,0,0.6170301,-0.1855635,0.4076354,-0.6470498
1541856778169,0,0,0,0.6128047,-0.1864914,0.4040309,-0.6530317
1541856778188,0,0,0,0.6125273,-0.19532685,0.4039244,-0.6507709
1541856778220,0,0,0,0.615949,-0.20081817,0.40274692,-0.6465863
1541856778238,0,0,0,0.6244543,-0.21000667,0.4035798,-0.63488376
1541856778246,0,0,0,0.6326623,-0.2201942,0.39464,-0.6288976
1541856778270,0,0,0,0.6433416,-0.23408894,0.38602403,-0.61830366
1541856778294,0,0,0,0.65374273,-0.24441312,0.37554923,-0.6097913
1541856778312,0,0,0,0.6648055,-0.25535244,0.3676163,-0.5980694
1541856778329,0,0,0,0.6751974,-0.26750675,0.35997558,-0.5856331
1541856778348,0,0,0,0.6830539,-0.2723837,0.351326,-0.5794951
1541856778369,0,0,0,0.6894706,-0.27598023,0.34393954,-0.57460487
1541856778393,0,0,0,0.69426227,-0.27847186,0.33744636,-0.5714747
1541856778410,0,0,0,0.6980819,-0.2806919,0.3321063,-0.5688577
1541856778437,0,0,0,0.7009246,-0.28385368,0.32705975,-0.56671315
1541856778466,0,0,0,0.7031933,-0.28729895,0.32320544,-0.56437284
1541856778470,0,0,0,0.7046145,-0.28986043,0.31916052,-0.5635919
1541856778489,0,0,0,0.705533,-0.29112202,0.31643638,-0.5633286
1541856778508,0,0,0,0.70735687,-0.29406324,0.315983,-0.5597569
1541856778529,0,0,0,0.708621,-0.2963235,0.31611705,-0.556883
1541856778549,0,0,0,0.70886105,-0.2996115,0.3151467,-0.55536604
1541856778569,0,0,0,0.7081469,-0.29939625,0.3133934,-0.5573817
1541856778588,0,0,0,0.7077313,-0.29901987,0.3122316,-0.558762
1541856778608,0,0,0,0.7088673,-0.30279714,0.3130024,-0.55484277
1541856778629,0,0,0,0.70818,-0.3025153,0.31137192,-0.5567882
1541856778650,0,0,0,0.7077083,-0.30282155,0.30948955,-0.558269
1541856778670,0,0,0,0.70915323,-0.30829692,0.31038436,-0.55291617
1541856778689,0,0,0,0.70984954,-0.31197375,0.30940935,-0.5505014
1541856778710,0,0,0,0.7104424,-0.31604302,0.3089854,-0.5476462
1541856778730,0,0,0,0.7110796,-0.31949824,0.3086291,-0.54500896
1541856778750,0,0,0,0.71131986,-0.32116306,0.30804697,-0.5440454
1541856778769,0,0,0,0.7113791,-0.324329,0.30701068,-0.5426738
1541856778788,0,0,0,0.71134293,-0.32472023,0.3066023,-0.5427182
1541856778817,0,0,0,0.7108669,-0.32535875,0.30613208,-0.5432247
1541856778832,0,0,0,0.71026987,-0.3262931,0.30596304,-0.54354036
1541856778851,0,0,0,0.7096302,-0.32676312,0.30547953,-0.54436487
1541856778869,0,0,0,0.7093246,-0.3268347,0.3053516,-0.54479176
1541856778888,0,0,0,0.708763,-0.3282184,0.3048777,-0.54495627
1541856778908,0,0,0,0.7083626,-0.3286498,0.30491546,-0.5451957
1541856778930,0,0,0,0.7075051,-0.32923168,0.30501992,-0.54589915
1541856778950,0,0,0,0.707627,-0.33097914,0.30603945,-0.5441109
1541856778970,0,0,0,0.70784813,-0.332747,0.30683884,-0.54229176
1541856778990,0,0,0,0.7073344,-0.33183706,0.30672503,-0.54358256
1541856779011,0,0,0,0.706769,-0.33166307,0.3072701,-0.5441161
1541856779031,0,0,0,0.70619977,-0.33320346,0.30765545,-0.54369605
1541856779051,0,0,0,0.7056862,-0.33225065,0.30793762,-0.54478514
1541856779070,0,0,0,0.70473367,-0.3322479,0.30806822,-0.54594487
1541856779090,0,0,0,0.70422125,-0.33290523,0.30854836,-0.54593444
1541856779111,0,0,0,0.7028548,-0.33260304,0.30884716,-0.5477078
1541856779131,0,0,0,0.70150685,-0.33117083,0.30943653,-0.54996645
1541856779152,0,0,0,0.70055985,-0.33038306,0.30951318,-0.5516018
1541856779169,0,0,0,0.6999493,-0.330014,0.3096696,-0.5525093
1541856779193,0,0,0,0.6995665,-0.329808,0.3097566,-0.55306804
1541856779219,0,0,0,0.6991129,-0.32911918,0.3097824,-0.5540368
1541856779237,0,0,0,0.69865984,-0.3287415,0.30975375,-0.55484784
1541856779255,0,0,0,0.6985386,-0.3284993,0.30963075,-0.5552125
1541856779268,0,0,0,0.6984907,-0.3279444,0.30931625,-0.55577576
1541856779290,0,0,0,0.69865054,-0.3278159,0.30887896,-0.55589384
1541856779311,0,0,0,0.6989713,-0.32778502,0.30855668,-0.55568784
1541856779330,0,0,0,0.6993943,-0.32823595,0.30819416,-0.55509025
1541856779349,0,0,0,0.69969827,-0.32818767,0.30783787,-0.5549333
1541856779369,0,0,0,0.6999446,-0.3284894,0.30742955,-0.5546706
1541856779389,0,0,0,0.7003947,-0.32869077,0.30722314,-0.5540971
1541856779412,0,0,0,0.7005032,-0.32865295,0.30678776,-0.5542237
1541856779429,0,0,0,0.70074785,-0.32854882,0.30638275,-0.5542001
1541856779451,0,0,0,0.70083493,-0.32827717,0.3061832,-0.55436134
1541856779470,0,0,0,0.7005867,-0.32832822,0.30633274,-0.55456215
1541856779490,0,0,0,0.70010287,-0.32809365,0.30652988,-0.55520266
1541856779516,0,0,0,0.699473,-0.32743728,0.3068047,-0.5562312
1541856779531,0,0,0,0.69883466,-0.32682824,0.3070202,-0.55727196
1541856779551,0,0,0,0.69846284,-0.32607648,0.30695802,-0.5582119
1541856779570,0,0,0,0.69832885,-0.32532486,0.3068524,-0.5588758
1541856779590,0,0,0,0.69828826,-0.32465625,0.30655685,-0.55947715
1541856779619,0,0,0,0.6982511,-0.32408303,0.30633634,-0.5599765
1541856779636,0,0,0,0.69853634,-0.32394785,0.30594206,-0.5599145
1541856779653,0,0,0,0.6985581,-0.32391292,0.30593613,-0.55991083
1541856779672,0,0,0,0.6997486,-0.3243487,0.3050781,-0.5586387
1541856779705,0,0,0,0.7003477,-0.32455686,0.3045818,-0.5580375
1541856779711,0,0,0,0.70092463,-0.3247687,0.3041726,-0.5574128
1541856779731,0,0,0,0.7010262,-0.32500076,0.3040356,-0.5572245
1541856779751,0,0,0,0.7011029,-0.32508168,0.30393845,-0.5571338
1541856779771,0,0,0,0.70101196,-0.3251708,0.30399168,-0.55716723
1541856779791,0,0,0,0.7012912,-0.32535934,0.30381513,-0.556802
1541856779813,0,0,0,0.7011836,-0.32531813,0.30387253,-0.5569301
1541856779830,0,0,0,0.70107865,-0.32509303,0.30395234,-0.5571502
1541856779851,0,0,0,0.7011721,-0.32509154,0.30389813,-0.5570629
1541856779871,0,0,0,0.7014183,-0.32547542,0.30379325,-0.55658597
1541856779889,0,0,0,0.7015764,-0.32563776,0.30368045,-0.5563532
1541856779911,0,0,0,0.7020391,-0.32594013,0.30332252,-0.5557873
1541856779929,0,0,0,0.70239955,-0.32593575,0.30304003,-0.5554885
1541856779950,0,0,0,0.7023785,-0.32563475,0.3029719,-0.5557288
1541856779972,0,0,0,0.70295936,-0.32556757,0.30248016,-0.55530155
1541856779992,0,0,0,0.7030285,-0.32561097,0.30231908,-0.55527616
1541856780017,0,0,0,0.70317465,-0.32578328,0.30228028,-0.5550111
1541856780043,0,0,0,0.70363235,-0.32627574,0.3019968,-0.55429554
1541856780052,0,0,0,0.70405304,-0.32668146,0.30168608,-0.55369127
1541856780076,0,0,0,0.70435226,-0.32704315,0.3014638,-0.55321807
1541856780093,0,0,0,0.7044458,-0.32720342,0.30139503,-0.5530417
1541856780114,0,0,0,0.7041597,-0.3273622,0.30152506,-0.5532412
1541856780131,0,0,0,0.70385176,-0.32729638,0.30165812,-0.55359924
1541856780154,0,0,0,0.70352834,-0.32714626,0.30176383,-0.5540413
1541856780172,0,0,0,0.70320386,-0.32693428,0.30180967,-0.55455333
1541856780191,0,0,0,0.70255214,-0.32628644,0.302114,-0.5555942
1541856780213,0,0,0,0.70179194,-0.32569954,0.30235952,-0.5567644
1541856780231,0,0,0,0.7009964,-0.32492092,0.30252212,-0.5581315
1541856780251,0,0,0,0.70103574,-0.3248567,0.30223364,-0.5582758
1541856780271,0,0,0,0.70140517,-0.32487684,0.30188525,-0.55798846
1541856780290,0,0,0,0.7016442,-0.32492816,0.3015574,-0.55783534
1541856780313,0,0,0,0.7021087,-0.3252417,0.30121574,-0.5572525
1541856780332,0,0,0,0.7023711,-0.32561472,0.30108798,-0.5567727
1541856780351,0,0,0,0.7027902,-0.325936,0.30078572,-0.55621904
1541856780372,0,0,0,0.7031806,-0.32614747,0.30044502,-0.5557857
1541856780391,0,0,0,0.70353895,-0.32635075,0.30020142,-0.5553442
1541856780417,0,0,0,0.70362616,-0.32631403,0.30004975,-0.55533737
1541856780432,0,0,0,0.7036027,-0.32640105,0.30000767,-0.5553388
1541856780450,0,0,0,0.7038747,-0.32649478,0.299858,-0.5550196
1541856780472,0,0,0,0.7040929,-0.32667804,0.29969707,-0.55472183
1541856780490,0,0,0,0.7043109,-0.3266966,0.29950997,-0.5545352
1541856780513,0,0,0,0.70437807,-0.32678726,0.29940543,-0.554453
1541856780535,0,0,0,0.7045838,-0.32677305,0.29928324,-0.5542658
1541856780550,0,0,0,0.7049978,-0.32717678,0.2990506,-0.5536264
1541856780572,0,0,0,0.705402,-0.32745555,0.29885498,-0.55305207
1541856780590,0,0,0,0.7055315,-0.32774752,0.29887953,-0.5527006
1541856780612,0,0,0,0.70536166,-0.3277254,0.29902482,-0.5528518
1541856780634,0,0,0,0.70494634,-0.32767168,0.29924378,-0.5532947
1541856780651,0,0,0,0.7048856,-0.32773992,0.29931828,-0.5532915
1541856780670,0,0,0,0.7050106,-0.32786408,0.2992217,-0.5531109
1541856780690,0,0,0,0.7049541,-0.32780275,0.2991781,-0.5532428
1541856780710,0,0,0,0.7046738,-0.32746407,0.29933834,-0.5537135
1541856780731,0,0,0,0.7042647,-0.3272819,0.29957616,-0.55421287
1541856780752,0,0,0,0.7039277,-0.32702336,0.29970363,-0.55472445
1541856780771,0,0,0,0.7036401,-0.3269404,0.29987162,-0.55504733
1541856780790,0,0,0,0.7036843,-0.3268578,0.29987115,-0.5550404
1541856780813,0,0,0,0.70360947,-0.32685676,0.2998611,-0.55514127
1541856780836,0,0,0,0.7036081,-0.32681504,0.29984435,-0.5551766
1541856780852,0,0,0,0.70342386,-0.32689366,0.3000065,-0.5552762
1541856780871,0,0,0,0.7034552,-0.32699206,0.30002856,-0.5551666
1541856780891,0,0,0,0.7033896,-0.32715493,0.30007944,-0.55512625
1541856780913,0,0,0,0.7037537,-0.3274842,0.29994386,-0.5545435
1541856780931,0,0,0,0.7038297,-0.32771298,0.29989275,-0.5543395
1541856780952,0,0,0,0.7038473,-0.32779226,0.2998832,-0.55427545
1541856780972,0,0,0,0.7038997,-0.32787108,0.29984382,-0.55418366
1541856780990,0,0,0,0.7038069,-0.3277388,0.29989105,-0.5543542
1541856781012,0,0,0,0.70357305,-0.3274562,0.29993495,-0.55479413
1541856781031,0,0,0,0.7034008,-0.32725865,0.3000095,-0.5550887
1541856781053,0,0,0,0.7031464,-0.32700446,0.30019328,-0.5554613
1541856781072,0,0,0,0.70277154,-0.32687014,0.30038193,-0.55591255
1541856781091,0,0,0,0.7027178,-0.32678497,0.30043444,-0.5560023
1541856781116,0,0,0,0.70247316,-0.32668677,0.3005893,-0.5562853
1541856781132,0,0,0,0.7020057,-0.32650623,0.3009084,-0.55680865
1541856781152,0,0,0,0.70173764,-0.32650337,0.30107263,-0.55705935
1541856781172,0,0,0,0.701903,-0.32662252,0.30106166,-0.5567871
1541856781191,0,0,0,0.70173514,-0.32666802,0.30116588,-0.55691564
1541856781218,0,0,0,0.7015704,-0.32668984,0.30122826,-0.5570766
1541856781232,0,0,0,0.7015734,-0.32679603,0.30124268,-0.5570027
1541856781251,0,0,0,0.70176387,-0.32698718,0.30117485,-0.5566872
1541856781271,0,0,0,0.7019819,-0.32709914,0.3010082,-0.55643654
1541856781291,0,0,0,0.7023164,-0.32731503,0.30082417,-0.5559869
1541856781313,0,0,0,0.70241696,-0.32723787,0.3007702,-0.5559344
1541856781332,0,0,0,0.70213854,-0.32704824,0.30086952,-0.5563438
1541856781353,0,0,0,0.70233226,-0.32699913,0.30071282,-0.5562129
1541856781372,0,0,0,0.7026761,-0.32716963,0.30047405,-0.55580723
1541856781392,0,0,0,0.70313084,-0.32741946,0.30020964,-0.5552276
1541856781414,0,0,0,0.7033268,-0.32764482,0.30008638,-0.554913
1541856781431,0,0,0,0.7036753,-0.3278739,0.2999355,-0.55441725
1541856781453,0,0,0,0.70381457,-0.328159,0.29982966,-0.55412894
1541856781473,0,0,0,0.70401216,-0.328421,0.29973564,-0.5537735
1541856781491,0,0,0,0.7041901,-0.32860494,0.29963633,-0.5534919
1541856781514,0,0,0,0.70436037,-0.32873222,0.29952416,-0.5532602
1541856781532,0,0,0,0.70430756,-0.32876214,0.2995473,-0.55329716
1541856781552,0,0,0,0.70439446,-0.3288314,0.29949075,-0.553176
1541856781571,0,0,0,0.7043609,-0.32870987,0.2994837,-0.5532947
1541856781592,0,0,0,0.70439565,-0.32873926,0.29940867,-0.5532737
1541856781616,0,0,0,0.7046426,-0.32870102,0.2992556,-0.55306476
1541856781635,0,0,0,0.7046594,-0.32876092,0.29923478,-0.55301905
1541856781651,0,0,0,0.70498246,-0.3289735,0.2990129,-0.5526007
1541856781672,0,0,0,0.7052386,-0.32922986,0.2988696,-0.5521985
1541856781699,0,0,0,0.7052708,-0.3292516,0.29889905,-0.55212843
1541856781719,0,0,0,0.70499957,-0.32920048,0.299045,-0.5524262
1541856781737,0,0,0,0.7048809,-0.32923582,0.299143,-0.55250365
1541856781753,0,0,0,0.704497,-0.3290957,0.29940414,-0.5529351
1541856781773,0,0,0,0.70387197,-0.32875648,0.2997217,-0.5537602
1541856781802,0,0,0,0.7033515,-0.3285552,0.29992086,-0.55443287
1541856781818,0,0,0,0.70273376,-0.32817236,0.30031013,-0.5552315
1541856781835,0,0,0,0.7023152,-0.32790455,0.30061817,-0.55575234
1541856781853,0,0,0,0.7019242,-0.32767034,0.30085376,-0.5562567
1541856781872,0,0,0,0.7019746,-0.32758436,0.30082247,-0.5562608
1541856781891,0,0,0,0.7020203,-0.32766992,0.30074924,-0.5561923
1541856781911,0,0,0,0.7020881,-0.32764566,0.30068958,-0.5561533
1541856781931,0,0,0,0.7027678,-0.32802424,0.30026647,-0.5552996
1541856781951,0,0,0,0.7032009,-0.32817096,0.3000666,-0.5547724
1541856781971,0,0,0,0.7033674,-0.32831764,0.2999311,-0.5545477
1541856781990,0,0,0,0.7035833,-0.3285238,0.2998499,-0.5541956
1541856782018,0,0,0,0.7039543,-0.3287814,0.29970092,-0.553652
1541856782039,0,0,0,0.7039704,-0.32884967,0.2997139,-0.553584
1541856782059,0,0,0,0.7040094,-0.32897526,0.29962608,-0.5535073
1541856782071,0,0,0,0.70415324,-0.32915175,0.2995206,-0.5532765
1541856782092,0,0,0,0.7039566,-0.32905725,0.2996214,-0.55352825
1541856782116,0,0,0,0.7038385,-0.32902056,0.29964602,-0.5536868
1541856782134,0,0,0,0.70445424,-0.32940334,0.2992877,-0.5528693
1541856782151,0,0,0,0.7049736,-0.3296896,0.2989828,-0.5522014
1541856782172,0,0,0,0.7054355,-0.3299696,0.29875395,-0.5515676
1541856782196,0,0,0,0.7058538,-0.3303405,0.29853058,-0.55093104
1541856782214,0,0,0,0.7061671,-0.3305161,0.2983945,-0.55049783
1541856782232,0,0,0,0.7062073,-0.33065298,0.29829228,-0.55041957
1541856782253,0,0,0,0.7063189,-0.33074924,0.2982232,-0.55025584
1541856782272,0,0,0,0.70651764,-0.3309955,0.29812452,-0.54990596
1541856782292,0,0,0,0.70630854,-0.3310084,0.29826114,-0.5500927
1541856782314,0,0,0,0.70599943,-0.3309487,0.29837644,-0.55046284
1541856782333,0,0,0,0.70552146,-0.3306513,0.2986897,-0.55108404
1541856782354,0,0,0,0.70488995,-0.33029893,0.29903108,-0.55191773
1541856782373,0,0,0,0.70442134,-0.33008164,0.29928586,-0.5525077
1541856782397,0,0,0,0.70415956,-0.32999864,0.29944846,-0.55280274
1541856782415,0,0,0,0.7035647,-0.32975915,0.2998504,-0.55348474
1541856782433,0,0,0,0.7029411,-0.32937577,0.3001554,-0.55433935
1541856782452,0,0,0,0.7025887,-0.3293359,0.30040312,-0.55467564
1541856782473,0,0,0,0.7022778,-0.3292246,0.30061516,-0.55502033
1541856782492,0,0,0,0.70213956,-0.32920527,0.30060104,-0.5552143
1541856782519,0,0,0,0.70215625,-0.32914,0.30056563,-0.55525106
1541856782536,0,0,0,0.70235145,-0.32924187,0.30042472,-0.55502
1541856782553,0,0,0,0.7025851,-0.32936582,0.3002765,-0.5547309
1541856782574,0,0,0,0.7030904,-0.32964146,0.29996437,-0.55409557
1541856782592,0,0,0,0.70359784,-0.3299079,0.29969415,-0.5534386
1541856782614,0,0,0,0.7035869,-0.32986838,0.2996871,-0.5534799
1541856782633,0,0,0,0.7039025,-0.33003858,0.2994848,-0.5530865
1541856782652,0,0,0,0.70420176,-0.33011225,0.2993108,-0.5527557
1541856782673,0,0,0,0.7045713,-0.33032358,0.29909176,-0.55227685
1541856782693,0,0,0,0.7045975,-0.33035728,0.29907098,-0.55223465
1541856782712,0,0,0,0.7049937,-0.33061355,0.2989016,-0.55166686
1541856782732,0,0,0,0.70524234,-0.3306971,0.29879948,-0.5513543
1541856782754,0,0,0,0.7050843,-0.33070526,0.29882127,-0.5515398
1541856782772,0,0,0,0.7053855,-0.3309127,0.2987141,-0.551088
1541856782796,0,0,0,0.70533603,-0.33094066,0.29874673,-0.5511168
1541856782825,0,0,0,0.7049435,-0.3307757,0.29895237,-0.55160636
1541856782842,0,0,0,0.7045965,-0.33076763,0.29911676,-0.5519653
1541856782851,0,0,0,0.7043011,-0.33048978,0.2992427,-0.5524402
1541856782873,0,0,0,0.7041251,-0.3303599,0.29935196,-0.5526831
1541856782893,0,0,0,0.7036128,-0.33011997,0.29962426,-0.55333096
1541856782915,0,0,0,0.7032402,-0.3298696,0.29986528,-0.5538231
1541856782933,0,0,0,0.702791,-0.32963583,0.30012822,-0.5543899
1541856782953,0,0,0,0.7025267,-0.329493,0.30021757,-0.55476123
1541856782974,0,0,0,0.70205593,-0.32937202,0.30056813,-0.55523896
1541856782993,0,0,0,0.7017489,-0.32922587,0.30076867,-0.55560505
1541856783015,0,0,0,0.70152366,-0.32915643,0.3008246,-0.5559004
1541856783037,0,0,0,0.70120883,-0.32893816,0.30100304,-0.55632997
1541856783055,0,0,0,0.70116836,-0.32890737,0.30104065,-0.5563788
1541856783073,0,0,0,0.7010441,-0.3289095,0.30113322,-0.5564842
1541856783100,0,0,0,0.70115703,-0.32894424,0.30106953,-0.55635566
1541856783119,0,0,0,0.701095,-0.32887742,0.3011608,-0.55642396
1541856783137,0,0,0,0.7013839,-0.32906985,0.30101174,-0.55602664
1541856783156,0,0,0,0.7017375,-0.32922763,0.30078647,-0.55560887
1541856783173,0,0,0,0.7018538,-0.32916644,0.30073556,-0.5555257
1541856783193,0,0,0,0.7019006,-0.32915905,0.30065408,-0.55551505
1541856783215,0,0,0,0.7017754,-0.32906377,0.30072236,-0.55569273
1541856783233,0,0,0,0.70194674,-0.3291826,0.30068436,-0.55542654
1541856783253,0,0,0,0.7022206,-0.32924068,0.3005335,-0.5551274
1541856783273,0,0,0,0.7023261,-0.3293763,0.30044165,-0.5549632
1541856783298,0,0,0,0.7023854,-0.32937208,0.30045378,-0.55488414
1541856783322,0,0,0,0.70235735,-0.32937956,0.30050904,-0.55488527
1541856783337,0,0,0,0.7022393,-0.32937244,0.30054334,-0.5550202
1541856783354,0,0,0,0.7024801,-0.32947445,0.30042467,-0.5547192
1541856783374,0,0,0,0.70268977,-0.32954976,0.30036026,-0.55444366
1541856783392,0,0,0,0.7030445,-0.329745,0.3001788,-0.553976
