time,lt,rt,rb,w,x,y,z
1541856096881,0,0,0,0.9292213,0.36485207,0.012408629,-0.05724418
1541856096899,0,0,0,0.92922777,0.3629493,0.012886084,-0.068100154
1541856096923,0,0,0,0.9302315,0.36080554,0.012796966,-0.06576413
1541856096946,0,0,0,0.931296,0.3594865,0.01345078,-0.057239234
1541856096962,0,0,0,0.9316114,0.35924715,0.013393254,-0.05350226
1541856096980,0,0,0,0.93158305,0.3598113,0.014545003,-0.04977435
1541856097001,0,0,0,0.93160707,0.3600154,0.016520992,-0.047162056
1541856097018,0,0,0,0.93195266,0.3593052,0.018125387,-0.0451169
1541856097039,0,0,0,0.932386,0.35829523,0.017699195,-0.04435879
1541856097061,0,0,0,0.9330007,0.35714585,0.017370876,-0.040679395
1541856097081,0,0,0,0.93358916,0.35612518,0.017376624,-0.035835564
1541856097113,0,0,0,0.9339631,0.35536158,0.016212728,-0.034178853
1541856097118,0,0,0,0.93428224,0.35480714,0.016086185,-0.031142354
1541856097145,0,0,0,0.9343737,0.3546775,0.016131591,-0.029824734
1541856097158,0,0,0,0.9341615,0.3549991,0.014805967,-0.033147395
1541856097179,0,0,0,0.9339565,0.35529566,0.013633446,-0.036117733
1541856097212,0,0,0,0.93383527,0.35530654,0.012375067,-0.039443552
1541856097218,0,0,0,0.93362874,0.35548252,0.010580307,-0.04309994
1541856097244,0,0,0,0.9332572,0.35592866,0.008145905,-0.04774517
1541856097259,0,0,0,0.9327822,0.35704753,0.0071387663,-0.048822045
1541856097296,0,0,0,0.9323467,0.35817412,0.00690034,-0.04892367
1541856097301,0,0,0,0.93201417,0.3589858,0.0067589986,-0.049328446
1541856097329,0,0,0,0.93184996,0.35931933,0.006584813,-0.050019205
1541856097339,0,0,0,0.93186086,0.35962358,0.0076383995,-0.04741192
1541856097361,0,0,0,0.93210346,0.3591307,0.009043922,-0.04611379
1541856097392,0,0,0,0.9319524,0.35957074,0.009083994,-0.04572761
1541856097410,0,0,0,0.931139,0.36199814,0.008689993,-0.043153226
1541856097419,0,0,0,0.9296455,0.36586326,0.007784595,-0.042928576
1541856097440,0,0,0,0.92913574,0.36627698,0.00898319,-0.049672365
1541856097460,0,0,0,0.92888784,0.3651847,0.011645887,-0.060596466
1541856097483,0,0,0,0.9273905,0.3677625,0.013342506,-0.06722808
1541856097500,0,0,0,0.9253701,0.37303272,0.014207593,-0.06584096
1541856097519,0,0,0,0.9231561,0.37846848,0.015319581,-0.065649986
1541856097542,0,0,0,0.9227746,0.379462,0.017332045,-0.06477052
1541856097561,0,0,0,0.9232759,0.3783834,0.019217914,-0.063390434
1541856097582,0,0,0,0.92422116,0.3778308,0.022837343,-0.05037433
1541856097607,0,0,0,0.92471516,0.37879097,0.025571223,-0.02766651
1541856097626,0,0,0,0.92370564,0.38212296,0.026856795,-0.0053490996
1541856097652,0,0,0,0.92038316,0.38970202,0.028641246,0.014384747
1541856097677,0,0,0,0.9157336,0.40004686,0.030714111,0.021243691
1541856097682,0,0,0,0.91231525,0.40739182,0.034745764,0.022485495
1541856097703,0,0,0,0.91228676,0.40647754,0.03829471,0.032286048
1541856097723,0,0,0,0.9151544,0.39712802,0.041328933,0.055441022
1541856097737,0,0,0,0.9177305,0.38651258,0.04435598,0.08007121
1541856097759,0,0,0,0.918719,0.37947312,0.046461545,0.098979235
1541856097778,0,0,0,0.91752535,0.3777559,0.05047064,0.11357939
1541856097801,0,0,0,0.9162481,0.37938333,0.05472883,0.116458416
1541856097821,0,0,0,0.9160634,0.3780397,0.057088353,0.12105656
1541856097844,0,0,0,0.91530204,0.37086633,0.06102188,0.14476466
1541856097863,0,0,0,0.9144417,0.3609512,0.06417811,0.17144072
1541856097889,0,0,0,0.9135208,0.35352582,0.06573527,0.19020545
