time,lt,rt,rb,x,y,z
1541856391891,0,0,0,-0.6714093,0.1613405,0.19951469
1541856391913,0,0,0,-0.5895534,0.11124956,0.17752354
1541856391932,0,0,0,-0.31527486,0.10514091,0.14942375
1541856391953,0,0,0,0.018868405,0.0752085,0.14942375
1541856391976,0,0,0,0.30475333,0.015343713,0.03885714
1541856391995,0,0,0,0.33957267,-0.024973392,-0.0087903505
1541856392016,0,0,0,0.22534087,-0.059792712,0.027250698
1541856392039,0,0,0,0.053687725,0.025728421,0.045576658
1541856392057,0,0,0,0.007872831,0.08803667,0.009535606
1541856392078,0,0,0,0.017646676,0.023895826,0.033970214
1541856392100,0,0,0,0.07812234,-0.017643008,0.087726355
1541856392120,0,0,0,0.15692395,0.067267254,0.08955895
1541856392141,0,0,0,0.23816901,0.12224513,0.050463576
1541856392164,0,0,0,0.29436862,0.11857994,0.027250698
1541856392182,0,0,0,0.31452718,0.049552165,0.055350497
1541856392205,0,0,0,0.36095294,0.08803667,0.06329175
1541856392230,0,0,0,0.34323785,0.13812762,-0.003903429
1541856392246,0,0,0,0.32063583,0.16989262,-0.0051251594
1541856392267,0,0,0,0.28703824,0.073986776,0.043133195
1541856392298,0,0,0,0.19846278,0.0019046778,0.051074445
1541856392312,0,0,0,0.09583742,0.07643024,0.011979068
1541856392330,0,0,0,0.026809655,0.12896465,0.038246274
1541856392352,0,0,0,0.03414004,0.06787813,0.040689737
1541856392372,0,0,0,0.10133521,0.16072965,0.013200798
1541856392394,0,0,0,0.12027203,0.06421293,-0.03750102
1541856392416,0,0,0,0.13554367,0.030004479,-0.0729312
1541856392445,0,0,0,0.1789151,-0.0072583007,-0.066211686
1541856392463,0,0,0,0.21190183,0.0507739,0.01930945
1541856392478,0,0,0,0.19968453,0.10514091,0.15247807
1541856392499,0,0,0,0.15142617,0.033058804,0.2294471
1541856392521,0,0,0,0.092172235,-0.049408,0.20562336
1541856392542,0,0,0,0.096448295,-0.07262088,0.12987605
1541856392562,0,0,0,0.2228974,-0.015810415,0.07306559
1541856392584,0,0,0,0.47151956,0.18638599,0.11093924
1541856392605,0,0,0,0.4812934,0.09475619,0.12804346
1541856392626,0,0,0,0.32979882,-0.1392052,0.1359847
1541856392644,0,0,0,0.04635734,-0.21861768,0.14270422
1541856392668,0,0,0,-0.14117828,-0.18196575,0.0834503
1541856392690,0,0,0,-0.2890077,-0.18929614,-2.3823744E-4
1541856392709,0,0,0,-0.25785354,-0.30413884,0.03458108
1541856392730,0,0,0,-0.028168218,-0.1074402,0.16347365
1541856392751,0,0,0,0.29925555,0.25602463,0.1274326
1541856392772,0,0,0,0.37988976,0.29573086,0.026639834
1541856392794,0,0,0,0.26810145,0.208988,-0.061935626
1541856392813,0,0,0,0.0035967745,0.014732848,-0.12790908
1541856392834,0,0,0,-0.10880243,-0.05246233,-0.041777074
1541856392856,0,0,0,-0.086200416,-0.029249448,0.04924185
1541856392876,0,0,0,-0.06665272,-0.11232713,0.0077030105
1541856392897,0,0,0,0.050022535,-0.05857098,-0.08209418
1541856392920,0,0,0,0.21190183,0.108806096,-0.058270436
1541856392939,0,0,0,0.29436862,0.06054774,0.014422528
1541856392960,0,0,0,0.3004773,-0.027416855,0.05412877
1541856392983,0,0,0,0.2735992,-0.114770584,0.11093924
1541856393002,0,0,0,0.1874672,-0.15325509,0.14575855
1541856393023,0,0,0,0.07995493,-0.122100964,0.14392596
1541856393046,0,0,0,-0.004955339,-0.011534358,0.08100684
1541856393066,0,0,0,-0.026335623,0.006180735,0.045576658
1541856393088,0,0,0,-0.031222545,-0.07017742,0.08650463
1541856393109,0,0,0,-0.04221812,-0.08422732,0.1714149
1541856393128,0,0,0,-0.058100615,-0.04452108,0.16164105
1541856393149,0,0,0,-0.06237667,-0.007869166,0.1115501
1541856393171,0,0,0,-0.07153965,-0.012756088,0.1310978
1541856393189,0,0,0,-0.114300214,-0.081172995,0.20195816
1541856393211,0,0,0,-0.21203865,-0.21250902,0.22028412
1541856393234,0,0,0,-0.13323705,-0.08483819,0.11399356
1541856393253,0,0,0,0.16120002,0.0348914,-0.039944477
1541856393273,0,0,0,0.2632145,-0.05734925,-0.19938031
1541856393297,0,0,0,0.27298835,-0.15569857,-0.250693
1541856393316,0,0,0,0.2509972,0.07643024,-0.14256984
1541856393337,0,0,0,0.10316781,0.065434664,-0.0087903505
1541856393361,0,0,0,-0.19859962,-0.06651223,0.04924185
1541856393379,0,0,0,-0.4026286,-0.05246233,-0.011233812
1541856393401,0,0,0,-0.4930367,-0.012756088,-0.049107455
1541856393422,0,0,0,-0.46004996,-0.048797138,-0.05521611
1541856393442,0,0,0,-0.40018514,-0.10682934,-0.045442265
1541856393463,0,0,0,-0.21631472,-0.09522289,0.018698586
1541856393485,0,0,0,-0.10269378,-0.11232713,0.0058704154
1541856393506,0,0,0,-0.1320153,-0.2094547,-0.032614093
1541856393526,0,0,0,-0.19188009,-0.2057895,0.022974642
1541856393549,0,0,0,-0.11674368,-0.23511104,0.12865433
1541856393569,0,0,0,0.021311866,-0.2674869,0.21173202
1541856393588,0,0,0,-0.0012901474,-0.106218465,0.38888294
1541856393612,0,0,0,-0.16927809,0.013511118,0.7218045
1541856393631,0,0,0,-0.24685797,0.31161335,1.1426907
1541856393652,0,0,0,-0.30794448,0.38797152,1.2660855
1541856393674,0,0,0,-0.50158876,0.7978621,1.2263792
1541856393694,0,0,0,-0.8638319,3.2584271,1.1188669
1541856393715,0,0,0,-1.0214351,1.1949246,0.84886444
1541856393737,0,0,0,-1.1295582,-0.91317147,0.7248588
1541856393756,0,0,0,-0.87238395,-0.63706034,0.7523477
1541856393778,0,0,0,-0.6127662,-0.53138065,0.5568709
1541856393801,0,0,0,-0.43072844,-0.7873332,0.22211671
1541856393823,0,0,0,-0.058100615,-0.865524,-0.009401216
1541856393840,0,0,0,0.310862,-0.8160439,-0.11080485
1541856393864,0,0,0,0.614462,-0.73479885,-0.4101288
1541856393884,0,0,0,0.7800065,-0.9009542,-0.7051768
1541856393904,0,0,0,0.7580154,-0.9657059,-1.1321715
1541856393927,0,0,0,0.33163142,-0.9498234,-1.3643003
1541856393947,0,0,0,-0.21753643,-0.7855006,-1.1083478
1541856393968,0,0,0,-0.6530834,-0.35850582,-0.4107397
1541856393991,0,0,0,-0.6720202,-0.4941179,-0.20548895
1541856394010,0,0,0,-0.46921292,-1.0677203,-0.32521853
1541856394031,0,0,0,-0.14178915,-1.3896464,-0.3893594
1541856394053,0,0,0,0.067737624,-1.3578813,-0.45044592
1541856394074,0,0,0,0.12454809,-1.2363192,-0.51641935
1541856394094,0,0,0,-0.1356805,-0.44219437,-0.5646777
1541856394117,0,0,0,-0.46310428,0.33360448,-0.60866004
1541856394136,0,0,0,-0.44538918,1.1875942,-0.3417119
1541856394156,0,0,0,-0.048937637,1.7031645,-0.1590632
1541856394180,0,0,0,0.3603421,1.8118985,-0.1028636
1541856394198,0,0,0,0.62301415,1.0489278,0.038246274
1541856394219,0,0,0,0.40249178,0.38186285,0.49517345
1541856394241,0,0,0,0.087896176,0.5437421,1.1127582
1541856394261,0,0,0,-0.10452638,0.31344596,1.4108604
1541856394282,0,0,0,-0.036109466,-0.76412034,1.1494101
1541856394306,0,0,0,0.30780768,-1.6663682,0.71019804
1541856394325,0,0,0,0.95593566,-2.2992246,-0.25435817
1541856394345,0,0,0,1.1837884,-2.053046,-0.72533524
1541856394368,0,0,0,0.53504956,-0.71219677,-0.42662218
1541856394391,0,0,0,-0.40934813,0.0507739,0.056572232
1541856394409,0,0,0,-0.17172156,-0.33895814,-0.18349782
1541856394430,0,0,0,0.10438954,-0.19418307,-0.3331598
1541856394450,0,0,0,0.22595172,0.08925841,-0.24947125
1541856394471,0,0,0,0.08300926,0.5101446,-0.07415293
1541856394493,0,0,0,-0.20104307,0.81924236,0.12315654
1541856394513,0,0,0,-0.35681373,0.7447168,0.26915336
1541856394534,0,0,0,-0.18577145,1.015941,0.49761695
1541856394559,0,0,0,-0.050159365,1.2254678,0.6258986
1541856394574,0,0,0,-0.053213693,0.7379973,0.51533204
1541856394596,0,0,0,0.13981971,0.24991597,0.19157346
1541856394621,0,0,0,0.5552081,0.53213567,0.1817996
1541856394640,0,0,0,0.6162946,0.47593608,0.6130705
1541856394660,0,0,0,0.58941656,0.19554897,1.000359
1541856394682,0,0,0,0.43731108,0.50159246,0.7444065
1541856394703,0,0,0,0.24672115,1.2621197,-0.1028636
1541856394723,0,0,0,0.06101811,1.5394526,-0.42540047
1541856394745,0,0,0,-0.28534248,0.8943788,0.37238955
1541856394765,0,0,0,-0.48814976,0.51686406,0.94171596
1541856394786,0,0,0,-0.68118316,0.6164351,0.96309626
1541856394809,0,0,0,-0.9866158,0.16867088,0.6796548
1541856394828,0,0,0,-0.85589063,-0.24732834,0.5251059
1541856394849,0,0,0,-0.3134423,-0.2601565,0.12498914
1541856394875,0,0,0,-0.065431,-0.098888084,-0.13035254
1541856394891,0,0,0,-0.10880243,-0.081172995,-0.038722746
1541856394912,0,0,0,-0.10574811,-0.09461203,0.4438608
1541856394934,0,0,0,-0.17721935,-0.4006555,0.9307204
1541856394955,0,0,0,-0.18943664,-0.48373318,1.2062206
1541856394976,0,0,0,0.29559037,-0.20151344,1.5965635
1541856394997,0,0,0,0.69692886,-0.30841485,1.9832412
1541856395017,0,0,0,0.3963831,-0.72930104,1.8922223
1541856395039,0,0,0,0.4177634,0.00801333,1.1921707
1541856395061,0,0,0,0.3212467,0.7153953,0.41392842
1541856395079,0,0,0,0.09705916,1.0177735,-0.01917506
1541856395101,0,0,0,0.039026957,0.65369785,0.0046486845
1541856395123,0,0,0,0.0054293703,0.15828618,0.19523865
1541856395143,0,0,0,0.21801049,-0.115992315,0.38949376
1541856395164,0,0,0,0.3530117,-0.24610661,0.51166683
1541856395186,0,0,0,0.087896176,-0.76412034,0.6723244
1541856395207,0,0,0,0.15264788,-0.5442089,0.9178922
1541856395227,0,0,0,0.4165417,0.013511118,0.97653526
1541856395249,0,0,0,0.55459726,-0.27970418,1.0064677
1541856395268,0,0,0,0.4354785,-0.13187481,0.7248588
1541856395290,0,0,0,0.35728776,0.61032647,0.41453928
1541856395312,0,0,0,0.2283952,1.0788602,0.45729983
1541856395331,0,0,0,-0.5327429,1.116123,0.5299928
1541856395352,0,0,0,-1.6396308,0.41362783,0.5648121
1541856395374,0,0,0,-3.075164,-0.16425067,0.43408695
1541856395393,0,0,0,-0.83634293,3.1716843,-0.16333926
1541856395414,0,0,0,0.057352915,0.530914,-0.18044348
1541856395436,0,0,0,0.53199524,-0.9730362,-0.09736581
1541856395458,0,0,0,0.47151956,-1.1269742,0.09505674
1541856395475,0,0,0,0.079344064,-0.18563095,0.08833723
1541856395498,0,0,0,-0.378194,0.5926114,0.0046486845
1541856395518,0,0,0,-0.3097771,0.45577756,-0.02833804
1541856395538,0,0,0,-6.792821E-4,-0.13798346,0.015033394
1541856395561,0,0,0,0.12393723,-0.35850582,0.07245473
1541856395580,0,0,0,0.0011533137,-0.08789251,0.039468
1541856395602,0,0,0,-0.14056742,0.12774292,0.018698586
1541856395624,0,0,0,-0.15217386,0.100253984,0.0058704154
1541856395643,0,0,0,-0.025724757,-0.050629735,0.009535606
1541856395665,0,0,0,0.014592349,-0.065290496,0.019920316
1541856395687,0,0,0,-6.792821E-4,-0.017643008,0.018698586
1541856395707,0,0,0,-0.059322346,0.0031264084,0.021142047
1541856395728,0,0,0,-0.048937637,0.01717631,0.018087719
1541856395750,0,0,0,-0.005566204,0.009845926,0.010757336
1541856395769,0,0,0,0.009705427,-0.0042039747,0.009535606
1541856395790,0,0,0,0.004818505,0.037334863,0.003426954
1541856395813,0,0,0,-0.023281295,0.03794573,0.0058704154
1541856395832,0,0,0,-0.026335623,0.015343713,-0.00756862
1541856395853,0,0,0,-0.004344474,-0.036579832,-0.012455543
1541856395874,0,0,0,0.045135614,-0.041466754,-0.023451116
1541856395894,0,0,0,0.052465998,-0.021919068,-0.02161852
1541856395916,0,0,0,5.4244837E-4,0.094145335,-0.029559769
1541856395938,0,0,0,0.023144463,0.13201898,-0.04238794
1541856395957,0,0,0,0.049411666,-0.022529932,-0.029559769
1541856395978,0,0,0,0.019479271,-0.065290496,-0.009401216
1541856396001,0,0,0,-0.040996388,-0.022529932,9.83493E-4
1541856396020,0,0,0,-0.0214487,0.0770411,-0.01917506
1541856396040,0,0,0,0.042081285,0.14118196,-0.027727174
1541856396064,0,0,0,0.09339397,0.13018638,-0.01917506
1541856396083,0,0,0,0.06529417,0.08681495,-2.3823744E-4
1541856396106,0,0,0,0.0127597535,0.040389188,0.018087719
1541856396127,0,0,0,0.009705427,0.09231274,0.008313877
1541856396146,0,0,0,0.008483697,0.10453004,0.0058704154
1541856396167,0,0,0,-0.025724757,0.05688255,0.0052595497
1541856396189,0,0,0,-0.03427687,-0.032303777,-0.00756862
1541856396209,0,0,0,-0.02022697,-0.027416855,-0.024061982
1541856396230,0,0,0,-0.011063991,0.050163034,-0.028948905
1541856396253,0,0,0,-0.0031227432,0.0348914,-0.012455543
1541856396273,0,0,0,-0.008009666,0.004348139,-0.020396791
1541856396294,0,0,0,-0.051381096,-0.07139915,-0.027116308
1541856396315,0,0,0,-0.04832677,-0.033525504,-0.03200323
1541856396336,0,0,0,-0.011063991,0.008624195,-0.044220537
1541856396355,0,0,0,-0.013507452,0.023284962,0.0046486845
1541856396378,0,0,0,-0.06176581,-0.009090897,0.0040378193
1541856396397,0,0,0,-0.06787446,-0.09827722,-2.3823744E-4
1541856396419,0,0,0,-0.026946487,-0.087281644,0.0015943584
1541856396441,0,0,0,-0.0354986,0.0012938126,0.0052595497
1541856396462,0,0,0,-0.07092879,0.009845926,-0.010012081
1541856396481,0,0,0,0.0035967745,0.022063231,-0.0307815
1541856396504,0,0,0,0.09889176,0.1595079,-0.044831403
1541856396523,0,0,0,-0.03855293,0.020230634,-0.035057556
1541856396544,0,0,0,-0.009842261,-0.08056214,-0.048496593
1541856396567,0,0,0,0.040859554,-0.031082045,-0.08331591
1541856396586,0,0,0,-0.045272447,0.1472906,-0.14623503
1541856396607,0,0,0,-0.0025118778,0.2578572,-0.13157426
1541856396629,0,0,0,0.015814079,0.18149905,-0.12302215
1541856396648,0,0,0,0.044524744,0.06360207,-0.13340686
1541856396669,0,0,0,0.067126766,0.08192802,-0.1046962
1541856396691,0,0,0,0.047579072,0.10269744,-0.03444669
1541856396711,0,0,0,0.0054293703,-0.069566555,0.037024543
1541856396733,0,0,0,0.0109271575,-0.10255328,0.027250698
1541856396755,0,0,0,-0.015340048,0.035502266,-0.017342465
1541856396774,0,0,0,0.0060402355,0.17477953,-0.06315736
1541856396797,0,0,0,0.056131188,0.1631731,-0.058270436
1541856396818,0,0,0,0.051244263,0.07765197,-0.015509869
1541856396837,0,0,0,-0.011674856,0.065434664,-0.06865514
1541856396859,0,0,0,-0.050770234,0.1650057,-0.092478886
1541856396881,0,0,0,-0.012896587,0.21020973,-0.044831403
1541856396900,0,0,0,0.06407243,0.043443516,-0.011844677
1541856396921,0,0,0,0.07628974,-0.12759875,-0.039333615
1541856396946,0,0,0,-0.0037336084,0.0031264084,-0.039333615
1541856396964,0,0,0,-0.044050716,0.010456791,-0.01917506
1541856396984,0,0,0,-0.012896587,-0.08544905,-0.011844677
1541856397006,0,0,0,-0.008009666,-0.098888084,-0.053383514
1541856397026,0,0,0,-0.03305514,0.03611313,-0.025894577
1541856397047,0,0,0,-0.022059567,0.059936874,0.022974642
1541856397069,0,0,0,-0.05748975,-0.0775078,0.020531181
1541856397090,0,0,0,-0.056878883,-0.053073194,0.0022052235
1541856397109,0,0,0,-0.031222545,0.041000053,0.010757336
1541856397132,0,0,0,0.013981484,0.05688255,0.0022052235
1541856397152,0,0,0,0.063461564,0.034280535,-0.016120734
1541856397173,0,0,0,0.062239837,0.0629912,-0.039333615
1541856397195,0,0,0,-0.011674856,0.08986927,-0.028948905
1541856397215,0,0,0,0.0023750442,0.006180735,-0.017342465
1541856397237,0,0,0,0.03414004,0.012289387,-0.017953329
1541856397258,0,0,0,0.04269215,0.031837076,-0.0032925636
1541856397278,0,0,0,0.0506334,0.03366967,-0.014899003
1541856397299,0,0,0,0.008483697,0.034280535,-0.021007655
1541856397322,0,0,0,0.011538023,0.02878275,-0.020396791
1541856397341,0,0,0,0.025587924,0.044054378,-0.0020708332
1541856397361,0,0,0,0.035361767,-0.012145223,0.010757336
1541856397385,0,0,0,-0.010453126,-0.04452108,0.020531181
1541856397403,0,0,0,-0.06909619,-0.068344824,0.03458108
1541856397424,0,0,0,-0.05626802,-0.0353581,0.026028968
1541856397446,0,0,0,-0.027557353,-0.032303777,0.019920316
1541856397466,0,0,0,-0.055657156,-0.04452108,0.0022052235
