time,lt,rt,rb,x,y,z
1541856226941,0,0,0,-0.08133411191403866,-0.04262315515894443,-0.6101029396802188
1541856226952,0,0,0,0.17597719928249717,0.07640833522193134,-0.036733181742019956
1541856226976,0,0,0,-0.07449752453248948,0.09753173980861903,0.21032683208584788
1541856226998,0,0,0,0.06825029080733658,-0.023313406119123102,-0.28958152793347836
1541856227014,0,0,0,0.15319345953874292,0.07142023543361575,0.31385025031864644
1541856227040,0,0,0,-0.17137701200321317,-0.010307013796409593,0.2837619038298726
1541856227061,0,0,0,0.16021718066185714,0.0345568526443094,-0.2273923695087433
1541856227086,0,0,0,0.026302815678063782,0.16857625052332878,0.3508900225907564
1541856227108,0,0,0,-0.04690098269842565,-0.04120023066177964,-0.01728215734823607
1541856227129,0,0,0,0.16765028910711408,0.060276566161774105,-0.06461204816121609
1541856227150,0,0,0,0.0014055287450901234,0.055268215821124615,0.36651074957102536
1541856227173,0,0,0,0.05248092577792705,-0.007681455225683749,-0.23378169514238836
1541856227197,0,0,0,0.08061231882311404,0.0971279804315418,0.20461150769144298
1541856227219,0,0,0,-0.014962380747310818,0.06263687241822481,0.3774039661511779
1541856227236,0,0,0,-0.02592499418416992,0.04888494296930731,-0.309725843667984
1541856227268,0,0,0,0.04086700789164752,0.16868118977174162,0.5138024407625199
1541856227285,0,0,0,0.014861154252430425,0.10893704457208515,0.36795596200972797
1541856227312,0,0,0,0.04413614961784333,0.0035988184798043223,-0.2393697146885097
1541856227333,0,0,0,0.07003046647645533,0.1219290918018669,0.34100614506751303
1541856227359,0,0,0,-0.11487001329660416,0.012144497889094056,-0.13790077049285174
1541856227376,0,0,0,-0.11480774958617986,0.005677021705778316,-0.20314347283914685
1541856227395,0,0,0,0.13756848419085146,0.0828758125472814,0.24476846717298031
1541856227416,0,0,0,-0.1582005308009684,0.04897739293053747,-0.007307329354807735
1541856227441,0,0,0,-0.03422925781924278,-0.015351466125575827,-0.19468525612726809
1541856227462,0,0,0,-0.01114752135355957,0.058794324402697384,0.08752145279198885
1541856227484,0,0,0,-0.18721774047240616,0.04595056347548962,0.22078335301950575
1541856227504,0,0,0,0.18298393607139588,0.02752394271316007,-0.050447401218116285
1541856227524,0,0,0,-0.019596801646985115,0.09322668160311878,0.2682728122919798
1541856227551,0,0,0,-0.07649732253514231,0.02822809137403965,0.07737891820259393
1541856227567,0,0,0,0.12616553658619523,0.07316482531372458,-0.11065204205922782
1541856227594,0,0,0,-0.04378989852033556,0.13237400966696442,0.29320886643603444
1541856227617,0,0,0,0.04505776216741651,0.019036664654267954,0.06584534471388906
1541856227639,0,0,0,0.09891061375848949,0.011558746208902449,-0.050396064491942526
1541856227655,0,0,0,0.11654804541729391,0.046707069841213526,0.1968641296774149
1541856227681,0,0,0,-0.08590743854641915,0.10920858378522098,0.09616572059690953
1541856227702,0,0,0,0.0923672688100487,0.006093027687747963,0.07509722501970828
1541856227727,0,0,0,0.11796605003066361,0.10508943049237132,0.20305938256904485
1541856227749,0,0,0,-0.1357279086112976,0.012194386515766382,-0.12324489804916085
1541856227766,0,0,0,0.2581517753563821,0.0025020147269242446,-0.14310928747057916
1541856227791,0,0,0,-0.1478716253489256,0.12785749238915742,0.42454608254134657
1541856227816,0,0,0,-0.16930658603087068,0.14522277270443737,-0.16302307672798635
1541856227838,0,0,0,0.34419517993927,0.09418690404854715,0.13790386768989266
1541856227853,0,0,0,0.11201589597389103,0.018383322815643626,0.4607583276182413
1541856227880,0,0,0,0.2011619793623686,-0.019564954878296705,-0.17108253160491588
1541856227897,0,0,0,0.012445748266763985,0.04653864262159914,-0.17149141643196344
1541856227926,0,0,0,-0.21801957517862322,0.18429621571674945,-0.1812526303343475
1541856227949,0,0,0,-0.028675935559440407,-0.4383423320576549,0.5818930112197995
1541856227971,0,0,0,-0.10082800713367761,0.2218488436192274,0.6286056496202946
1541856227990,0,0,0,0.05757044278085232,0.1502638400439173,-0.2644813497550786
1541856228015,0,0,0,0.2380355079844594,0.2310892716050148,-0.9121947316825391
1541856228037,0,0,0,0.32288522176444534,0.1569592765532434,0.06550318666733802
1541856228059,0,0,0,0.21517227351665497,0.12611858527176084,-0.1041635787114501
1541856228078,0,0,0,0.17625996697694063,-0.020213799385819586,-0.49818105597049
1541856228109,0,0,0,0.02691331752575934,0.01861906382138841,-0.5387051840499044
1541856228126,0,0,0,-0.15338761450722815,-0.1127262961305678,-0.555856894813478
1541856228146,0,0,0,0.21060388047248127,-0.24578986611217263,-0.18338965974748137
1541856228166,0,0,0,0.6247852250933648,0.06501963563729078,0.242932240460068
1541856228198,0,0,0,0.40709612723439936,-0.04708736726548523,-0.6670437835156918
1541856228217,0,0,0,-0.24669311475008726,0.3896725574880839,0.17049837648868563
1541856228235,0,0,0,-0.5778851103410125,0.8386225792765618,1.7667294850945474
1541856228256,0,0,0,-0.2471405729278922,-0.052711922773160044,-0.029527660177554937
1541856228274,0,0,0,-0.19077335922047498,-0.1546997662447393,-0.9339787528663874
1541856228297,0,0,0,0.12971502489410341,-0.6532135836035013,0.5044266497343779
1541856228326,0,0,0,0.011769025559769945,0.021316755563020706,0.8610205581039191
1541856228352,0,0,0,-0.23342373590916396,0.3860663237795234,-0.0028726513974834233
1541856228368,0,0,0,0.40533348407596353,-0.11668279632925987,0.18682842554524542
1541856228389,0,0,0,0.4611039346083999,0.45961212716996674,0.4444725894927979
1541856228410,0,0,0,0.5779713567718864,0.0004355003648379352,0.5636618313565851
1541856228435,0,0,0,0.09674378181807697,-1.0027587465941907,-0.3102878707274795
1541856228456,0,0,0,0.15372320814058185,-0.7461559534817934,-0.8819425535202027
1541856228478,0,0,0,0.5221869094669819,-0.4919064088538289,-0.5899667369574308
1541856228495,0,0,0,0.6764990235865116,0.08111207303591073,-0.14845195236615838
1541856228520,0,0,0,0.41134347159415485,0.6349861313402653,0.4869890832155943
1541856228539,0,0,0,-0.31958852503448726,0.8188200332969428,1.1055690237879754
1541856228567,0,0,0,1.0656350990384817,0.2975977865047753,0.6700994653254748
1541856228589,0,0,0,0.7647520726919175,0.21477685555815698,-0.20835012601688505
1541856228609,0,0,0,-0.6590493971854449,0.6286869259178639,-0.544979282990098
1541856228632,0,0,0,-0.8693839037418366,-0.343031876385212,-1.0001291806250812
1541856228655,0,0,0,-0.9467725338041783,-0.3579894194751978,-1.2329020848870278
1541856228677,0,0,0,-1.9800651481747629,0.47638069912791253,-1.6981895926594734
1541856228699,0,0,0,-1.6781500151753426,-0.37037871927022936,-2.0024643695354465
1541856228719,0,0,0,-1.154290290400386,-0.7002126259356738,-2.199393476396799
1541856228739,0,0,0,-1.1964666223526002,-0.17077977374196054,-2.1176444314420224
1541856228766,0,0,0,-0.7691718368232251,-0.0009650117804267212,-1.7091298793256284
1541856228788,0,0,0,-0.5847983099520206,0.2024100309982896,-2.014385526627302
1541856228808,0,0,0,-0.06158990104682744,0.34018172420561316,-1.5770404006540777
1541856228826,0,0,0,0.392801256403327,-0.12135082044638694,-1.773912497162819
1541856228854,0,0,0,0.6757334037870169,-1.3708089584112169,-3.2062300711870195
1541856228876,0,0,0,0.18636446725577116,-1.0287374871969224,-3.569048048257828
1541856228897,0,0,0,-0.0728370614675805,-0.3186187643185258,-3.3528688842058183
1541856228914,0,0,0,-0.034060531386639926,-0.032227447552140805,-2.3799671901762487
1541856228950,0,0,0,0.28990126099437474,0.2768189199641347,-0.7869071727991105
1541856228966,0,0,0,0.12199737631715835,0.986747827604413,-0.8946529385447503
1541856228986,0,0,0,-0.03808627084130421,1.8764393305778504,-0.15055832957848908
1541856229006,0,0,0,0.4363198532536626,2.5190761050581933,0.8706151811778546
1541856229032,0,0,0,1.1580556049197912,2.7364834767580035,0.9396577148884535
1541856229052,0,0,0,1.0717443430423736,3.0026838165521625,0.6154821588099003
1541856229075,0,0,0,0.6518633884191514,3.2695460611581804,2.1215692287683487
1541856229095,0,0,0,1.4701076902449133,3.374567901492119,2.7973412972688676
1541856229118,0,0,0,2.148944138288498,3.0891536110639572,3.489121288061142
1541856229141,0,0,0,1.9489091366529465,4.096630037426949,4.131052595973015
1541856229160,0,0,0,1.4907008528709413,4.590030373334885,4.755128846168518
1541856229186,0,0,0,1.3831620785593988,3.4750844621658326,4.3136605560779575
1541856229208,0,0,0,0.6791206958144903,3.2350182527303697,3.965666732490063
1541856229225,0,0,0,0.09007063781842589,3.13123222142458,3.7478322216868403
1541856229252,0,0,0,0.006511947570252232,2.990883550643921,4.108355751335621
1541856229275,0,0,0,0.6557715942710638,3.2498254492878917,3.2039552119374277
1541856229296,0,0,0,1.0016738688200713,2.1587804706394675,1.712870927900076
1541856229319,0,0,0,0.15625271363183857,2.3774626815319064,1.4846013298630716
1541856229336,0,0,0,-0.5684227074310184,2.5355491733551028,1.0601963844895363
1541856229357,0,0,0,-0.9502393479645252,0.8459552800655366,0.09515206921845674
1541856229382,0,0,0,-0.6095344441384077,-0.7895007053017616,-1.2154178868234158
1541856229407,0,0,0,-1.4685464836657047,0.19577972698956728,-2.131618399769068
1541856229428,0,0,0,-1.304575061649084,-0.12287169951014221,-2.5806388074159625
1541856229449,0,0,0,-1.106144170537591,-1.381643410474062,-4.123347427546978
1541856229470,0,0,0,-0.968639293089509,-1.969057764708996,-4.440819954872132
1541856229493,0,0,0,-1.4094005817174913,-1.4059131561219693,-3.4591069453954697
1541856229517,0,0,0,-1.189207450300455,-1.1370433431118727,-1.7780719140172005
1541856229539,0,0,0,-0.8066247879713774,-0.7416878036409617,-1.488210523724556
1541856229561,0,0,0,-0.9369187328964472,0.17225276045501234,-1.4497326287627221
1541856229582,0,0,0,-0.45678072262555364,0.41517504237592223,-1.7290766322612763
1541856229605,0,0,0,0.30994478534907105,0.164624355006963,-1.8769812212884427
1541856229628,0,0,0,0.47718999031931164,0.016209540454437957,-1.8719703036546709
1541856229648,0,0,0,0.7400513141602278,0.036747249320615086,-1.8316873732209207
1541856229670,0,0,0,0.761995914503932,0.2741031989268959,-1.5562861472368241
1541856229701,0,0,0,1.0341233575344086,-0.3271071672812104,-0.6321867037564516
1541856229716,0,0,0,0.9729416012763977,-0.19319589721038938,-0.4433061065152288
1541856229737,0,0,0,0.6226221207529307,0.31084379475563767,-0.1681842495314777
1541856229755,0,0,0,0.19194556150585415,0.7812827360630036,-0.13885473459027708
1541856229780,0,0,0,0.10363140899688006,0.8407788131386043,0.008480437844409609
