time,lt,rt,rb,x,y,z
1541856775965,0,0,0,0.057878256,1.0032501,2.9029732
1541856775984,0,0,0,1.1400509,0.834363,1.0104151
1541856776003,0,0,0,0.11706507,-0.1643281,-0.3188219
1541856776023,0,0,0,-0.5563803,-0.23538685,-0.31393766
1541856776043,0,0,0,0.10579252,0.24577236,-0.59867096
1541856776065,0,0,0,0.54503644,0.43568802,-0.5094204
1541856776084,0,0,0,0.74407256,0.37707472,-0.35662746
1541856776116,0,0,0,0.60449636,0.37860537,-0.048517227
1541856776123,0,0,0,0.5866009,0.3920884,0.29509354
1541856776144,0,0,0,0.73412573,0.29935217,0.069052696
1541856776166,0,0,0,0.8068613,0.08823967,-0.004542351
1541856776184,0,0,0,0.86847985,0.09815645,0.24852371
1541856776215,0,0,0,1.2124015,0.19047546,0.53514767
1541856776229,0,0,0,1.7836868,0.04448986,-0.27722216
1541856776244,0,0,0,2.0366077,-0.20170069,-0.2895422
1541856776265,0,0,0,1.0094225,-0.8504834,-0.31597853
1541856776284,0,0,0,-0.38327146,-0.6835985,1.5244045
1541856776307,0,0,0,-0.62077427,-0.5496192,1.1807442
1541856776325,0,0,0,1.4993203,-0.4483161,-0.4816904
1541856776344,0,0,0,1.3004606,-0.73658586,-1.3397145
1541856776366,0,0,0,0.61954355,-0.7166419,-0.36716652
1541856776388,0,0,0,-1.8887792,-2.2683268,0.1700058
1541856776417,0,0,0,-3.3556795,-1.4823776,-0.32332325
1541856776423,0,0,0,-3.568016,-0.5660579,-0.75877047
1541856776444,0,0,0,-2.0758295,0.19152308,-1.0093088
1541856776465,0,0,0,-1.5531125,0.74376154,-2.359867
1541856776484,0,0,0,-1.2631269,1.1570325,-2.0461197
1541856776503,0,0,0,-0.77190065,0.28255582,-0.7084112
1541856776524,0,0,0,0.4847374,-0.10796535,-1.2330737
1541856776545,0,0,0,1.8859465,-0.48821104,-1.1310148
1541856776565,0,0,0,0.5459752,-0.10988903,1.1237192
1541856776585,0,0,0,-0.63847494,0.60185647,2.2742405
1541856776609,0,0,0,-1.4336958,0.7213084,2.286933
1541856776625,0,0,0,-0.47081757,0.8259515,0.04366207
1541856776646,0,0,0,-1.5653014,0.026319116,0.10781002
1541856776665,0,0,0,-0.48261833,1.1302791,0.728034
1541856776684,0,0,0,-0.090070724,1.967586,0.6668091
1541856776706,0,0,0,-1.2450552,2.4629688,-0.8546014
1541856776729,0,0,0,-2.3880587,1.5708563,-3.525445
1541856776746,0,0,0,-2.0429516,-0.6024957,-4.2180786
1541856776766,0,0,0,-1.550252,-1.8363292,-1.51372
1541856776785,0,0,0,1.0265441,-1.3549411,1.2956724
1541856776808,0,0,0,-0.48745728,-1.0716628,0.89151525
1541856776825,0,0,0,-0.6419711,0.3343537,0.2127924
1541856776848,0,0,0,1.7325253,1.7831347,-1.038547
1541856776866,0,0,0,-0.31864738,0.66743404,0.33075523
1541856776884,0,0,0,-1.6688552,-0.11653924,-0.20850706
1541856776911,0,0,0,-0.09853363,-0.04171288,-0.88081026
1541856776929,0,0,0,-0.6044841,0.43979192,-0.53509617
1541856776950,0,0,0,-0.5909443,0.862563,-1.2337761
1541856776969,0,0,0,-0.6689024,0.076827526,-1.1993899
1541856777001,0,0,0,0.18934536,-1.1679221,0.47224903
1541856777007,0,0,0,0.6283717,-0.71517783,0.3903985
1541856777027,0,0,0,-0.20837355,-0.24200445,-0.5393944
1541856777045,0,0,0,-0.91777563,-1.04373,-0.20852184
1541856777066,0,0,0,-0.46304893,-1.2632985,-0.37581396
1541856777090,0,0,0,0.9085574,-0.84007764,-0.39199066
1541856777105,0,0,0,0.75281715,-0.5559342,-0.69917965
1541856777125,0,0,0,0.03415823,-0.25154734,-0.44084167
1541856777144,0,0,0,-0.8421469,-0.022251368,0.044769764
1541856777165,0,0,0,-0.27801418,-0.116274595,1.1652112
1541856777184,0,0,0,0.73203945,-0.3396654,1.3479247
1541856777207,0,0,0,-0.057763577,-0.034168005,1.0276394
1541856777226,0,0,0,0.7890682,0.72789294,-0.92941904
1541856777245,0,0,0,0.5864234,0.8842947,-1.1468306
1541856777266,0,0,0,0.4052291,0.15728545,0.5950098
1541856777290,0,0,0,-0.4430046,-0.40633535,1.0428586
1541856777310,0,0,0,0.12503195,0.6282157,-0.34955263
1541856777325,0,0,0,-0.23172808,0.22403765,-0.8802347
1541856777345,0,0,0,-0.032606125,0.29864144,-0.9545932
1541856777366,0,0,0,0.18349314,0.45909238,-0.82051516
1541856777385,0,0,0,-0.14380884,-0.054456472,-0.32796335
1541856777405,0,0,0,-0.3187394,-0.20959258,-0.041564465
1541856777425,0,0,0,-1.0808368,0.775012,-0.8016076
1541856777445,0,0,0,1.2365894,0.32696843,-1.4950609
1541856777466,0,0,0,0.12157774,-0.898366,-0.5915656
1541856777486,0,0,0,-0.38512993,0.31433952,0.022331238
1541856777508,0,0,0,-0.21323252,-0.19071734,-0.40605497
1541856777526,0,0,0,-0.44830036,-1.4941024,-1.1410708
1541856777546,0,0,0,-0.4140606,-1.996364,-0.93553114
1541856777566,0,0,0,-0.6615939,-1.5555038,0.061525345
1541856777585,0,0,0,-1.3819394,-0.24977934,-0.42438173
1541856777607,0,0,0,-1.2797861,-1.8771588,-3.4952397
1541856777625,0,0,0,-3.0704021,-2.258119,-6.870134
1541856777645,0,0,0,2.2150588,0.34742355,-4.108238
1541856777666,0,0,0,3.5455685,0.94933283,-0.090031624
1541856777686,0,0,0,1.6767783,1.3743441,-0.027948856
1541856777710,0,0,0,0.980422,1.6706617,0.6925564
1541856777725,0,0,0,1.9907541,1.6720567,1.578887
1541856777745,0,0,0,4.115921,2.0348244,1.1025696
1541856777767,0,0,0,4.9983134,2.3889987,1.227499
1541856777785,0,0,0,2.0832822,1.6929736,1.0588436
1541856777810,0,0,0,1.2769079,-1.133045,-0.62184715
1541856777827,0,0,0,3.1079412,-1.7081532,-1.0497441
1541856777845,0,0,0,4.7819734,-0.8078649,0.14245844
