time,lt,rt,rb,x,y,z
1541856096876,0,0,0,-0.2284636,0.55955255,-0.07422013
1541856096894,0,0,0,-0.20250183,-0.10873401,-0.053450707
1541856096915,0,0,0,-0.09682214,-0.24770586,0.008246681
1541856096941,0,0,0,-0.008552114,-0.08399397,0.03940081
1541856096957,0,0,0,0.0720821,0.06994407,0.04734206
1541856096975,0,0,0,0.037873644,0.22266038,0.044593163
1541856096996,0,0,0,-0.04795292,0.21624629,0.043066
1541856097014,0,0,0,-0.086132,0.052839845,0.044898596
1541856097034,0,0,0,-0.08735373,-0.10415252,0.026267206
1541856097056,0,0,0,-0.06078109,-0.15668693,-0.0067195175
1541856097075,0,0,0,-0.03268129,-0.1386664,-0.012217305
1541856097106,0,0,0,-0.020158553,-0.054367006,0.017715093
1541856097114,0,0,0,0.01282817,0.04184427,0.009468411
1541856097140,0,0,0,0.053145275,0.06169739,-0.023823744
1541856097154,0,0,0,0.043066,0.056505036,-0.035430185
1541856097175,0,0,0,0.031154128,0.032070424,-0.04520403
1541856097206,0,0,0,0.044593163,-0.0061086523,-0.043982297
1541856097214,0,0,0,0.058643065,-0.017715093,-0.026267206
1541856097239,0,0,0,0.12095132,-0.005192355,-0.028405234
1541856097255,0,0,0,0.12583824,0.016798794,-0.049785517
1541856097289,0,0,0,0.1020145,0.025961773,-0.06719518
1541856097297,0,0,0,0.05009095,0.029321533,-0.08307768
1541856097323,0,0,0,0.049480084,0.01160644,-0.08246681
1541856097334,0,0,0,0.05009095,-0.008552114,-0.09621128
1541856097356,0,0,0,0.024129177,-0.018936822,-0.089491755
1541856097386,0,0,0,0.18325958,-0.004276057,-0.013439035
1541856097405,0,0,0,0.42730024,0.12705997,0.12675454
1541856097415,0,0,0,0.12889257,0.45631635,-0.016493361
1541856097435,0,0,0,-0.09865474,0.5354234,-0.24801129
1541856097456,0,0,0,0.2049453,0.38453966,-0.1740966
1541856097478,0,0,0,0.5015204,0.34147367,0.19242255
1541856097495,0,0,0,0.52656585,0.73426,0.43188173
1541856097515,0,0,0,0.13775012,0.8921687,0.5729916
1541856097537,0,0,0,-0.089491755,0.8032878,0.52106804
1541856097556,0,0,0,0.043982297,0.40683624,0.6206391
1541856097577,0,0,0,0.25809056,-0.15241088,0.68600166
1541856097599,0,0,0,0.42455134,-0.27885997,0.73761976
1541856097617,0,0,0,0.73273283,0.058337633,0.9309586
1541856097645,0,0,0,0.89644474,0.74128497,0.81061816
1541856097670,0,0,0,0.66798115,1.1157454,0.45753807
1541856097678,0,0,0,-0.096516706,0.43676865,0.23151793
1541856097696,0,0,0,-0.8362745,-0.3295618,0.29932398
1541856097716,0,0,0,-0.90010995,-0.48655418,0.30970868
1541856097735,0,0,0,-0.7031059,-0.44440445,0.13561209
1541856097756,0,0,0,-0.17531833,-0.0027488936,0.20861048
1541856097775,0,0,0,0.19730948,0.675617,0.3173445
1541856097798,0,0,0,-0.17654006,0.6453791,0.27672195
1541856097817,0,0,0,-0.64934975,0.067500606,0.45631635
1541856097837,0,0,0,-0.92087936,-0.35063666,0.32803464
1541856097857,0,0,0,-0.691194,-0.43035457,0.11178834
1541856097882,0,0,0,-0.43585235,-0.17134771,0.04062254
1541856097901,0,0,0,-0.28710666,-0.0870483,0.1826487
1541856097916,0,0,0,-0.22632557,-0.30726522,0.07544186
1541856097937,0,0,0,-0.34605515,-0.35033122,-0.26053402
1541856097957,0,0,0,-0.18509217,-0.09560041,-0.7098254
1541856097985,0,0,0,0.18203785,0.17837265,-0.310625
1541856098005,0,0,0,0.45204028,0.2910773,0.10598512
1541856098018,0,0,0,0.59437186,0.36987892,0.18753563
1541856098038,0,0,0,0.59895337,0.38789943,0.226631
1541856098058,0,0,0,0.44318274,0.25473082,0.25411993
1541856098081,0,0,0,0.25473082,0.004886922,0.18570304
1541856098096,0,0,0,0.1908954,-0.1685988,0.19150625
1541856098118,0,0,0,0.20830505,-0.16707164,0.17256944
1541856098137,0,0,0,0.22968534,-0.05222898,0.08735373
1541856098156,0,0,0,0.17348573,-0.15790866,-0.0012217305
1541856098177,0,0,0,0.129198,-0.19883664,-0.06352998
1541856098198,0,0,0,0.1133155,-0.10751228,-0.02321288
1541856098215,0,0,0,0.06505715,-0.036651913,0.06047566
1541856098235,0,0,0,0.07666359,-0.053450707,0.11148291
1541856098258,0,0,0,0.16798794,-0.014966198,0.09040806
1541856098282,0,0,0,0.27030787,0.047647487,0.03268129
1541856098303,0,0,0,0.27152961,0.08552113,-0.016798794
1541856098320,0,0,0,0.082161374,-0.030543262,0.05681047
1541856098336,0,0,0,-0.049785517,-0.002443461,0.33261612
1541856098360,0,0,0,-0.10415252,0.13805555,0.15088372
1541856098380,0,0,0,0.09743301,0.33353242,-0.14172074
1541856098400,0,0,0,0.11881329,0.5345071,0.02565634
1541856098418,0,0,0,-0.13836098,0.5271767,0.42394048
1541856098437,0,0,0,-0.38423425,0.2415972,0.44868052
1541856098456,0,0,0,-0.2874121,0.058643065,0.17348573
1541856098478,0,0,0,-0.121256754,-0.027183503,0.064446285
1541856098497,0,0,0,0.110872045,-3.0543262E-4,-0.12889257
1541856098517,0,0,0,0.14446963,0.021991149,-0.2666427
1541856098538,0,0,0,0.11484267,0.010079277,-0.3051272
1541856098561,0,0,0,-0.004276057,-0.25259277,-0.27855456
1541856098594,0,0,0,-0.07147124,-0.72509706,-0.27947086
1541856098608,0,0,0,0.025045475,-0.69058317,-0.25473082
1541856098617,0,0,0,0.25686884,-0.41722095,-0.18478674
1541856098636,0,0,0,0.28221974,0.0290161,-0.12980886
1541856098656,0,0,0,0.12064589,0.23609942,-0.076052725
1541856098678,0,0,0,-0.06841691,0.19272798,-0.110872045
1541856098708,0,0,0,-0.1554652,0.06780604,-0.12339478
1541856098716,0,0,0,-0.14966199,-0.053450707,-0.22143865
1541856098736,0,0,0,-0.058643065,-0.11362094,-0.20799962
1541856098760,0,0,0,-0.02107485,-0.071776666,-0.11026118
1541856098776,0,0,0,-0.1001819,0.01038471,-0.05467244
1541856098796,0,0,0,-0.26389378,0.04184427,-0.047036625
1541856098817,0,0,0,-0.3203988,-0.025045475,-0.0693332
1541856098836,0,0,0,-0.2302962,-0.03726278,-0.07849618
1541856098858,0,0,0,-0.07513642,-0.03390302,-0.06811147
1541856098876,0,0,0,-0.021380283,-0.02321288,-0.07422013
1541856098896,0,0,0,-0.009773844,0.0021380284,-0.10598512
1541856098916,0,0,0,0.014966198,0.04337143,-0.10781772
1541856098938,0,0,0,0.03604105,0.10262536,-0.06658431
1541856098959,0,0,0,0.01282817,0.12461651,-0.042455133
1541856098977,0,0,0,-0.0021380284,0.07574729,-0.049785517
1541856099002,0,0,0,0.0012217305,0.02687807,-0.042455133
1541856099016,0,0,0,0.02687807,0.045814894,-0.06688975
1541856099035,0,0,0,0.021380283,0.06291912,-0.08857546
1541856099055,0,0,0,9.162979E-4,0.07360926,-0.10140363
1541856099075,0,0,0,-0.059864793,0.0693332,-0.10873401
1541856099096,0,0,0,-0.1020145,0.03145956,-0.106901415
1541856099116,0,0,0,-0.07696902,-0.00580322,-0.105374254
1541856099135,0,0,0,-0.04550946,-0.064446285,-0.0842994
1541856099158,0,0,0,0.004276057,-0.098043874,-0.08582657
1541856099177,0,0,0,0.025045475,-0.12492194,-0.10293079
1541856099197,0,0,0,-0.03145956,-0.06780604,-0.111177474
