time,lt,rt,rb,w,x,y,z
1541858959814,0,0,0,0.9144196,0.37317178,0.09900661,0.121561885
1541858959832,0,0,0,0.9160646,0.36808938,0.100126006,0.12373614
1541858959851,0,0,0,0.9163866,0.3664766,0.10538355,0.12175679
1541858959873,0,0,0,0.9139322,0.37063354,0.11519671,0.118694544
1541858959895,0,0,0,0.9099873,0.37750357,0.12698454,0.115278125
1541858959913,0,0,0,0.9043026,0.38756695,0.14018309,0.11125326
1541858959933,0,0,0,0.8955442,0.40258685,0.15704341,0.106122255
1541858959954,0,0,0,0.88416696,0.41975173,0.1795071,0.099169016
1541858959979,0,0,0,0.87085235,0.43584323,0.20878494,0.08980882
1541858960001,0,0,0,0.8563466,0.4483958,0.244082,0.07769024
1541858960012,0,0,0,0.8436365,0.45544124,0.2769079,0.06459689
1541858960033,0,0,0,0.8365084,0.45699626,0.2977004,0.052750826
1541858960052,0,0,0,0.8326391,0.4568393,0.3102115,0.0421772
1541858960082,0,0,0,0.82670814,0.45681527,0.32711264,0.029509425
1541858960109,0,0,0,0.821018,0.45412225,0.34567112,0.014624953
1541858960115,0,0,0,0.8208486,0.44758406,0.3547869,0.0015567541
1541858960142,0,0,0,0.8207036,0.44769529,0.35493574,-0.0059250593
1541858960171,0,0,0,0.81384975,0.460338,0.3544948,-0.00842613
1541858960179,0,0,0,0.7961885,0.4802608,0.3677821,-0.013036966
1541858960206,0,0,0,0.7758139,0.49682567,0.38831377,-0.022127569
1541858960230,0,0,0,0.7730725,0.49808997,0.39146233,-0.031976342
1541858960236,0,0,0,0.7899226,0.48064187,0.37796578,-0.046343267
1541858960254,0,0,0,0.81282884,0.45396724,0.35953143,-0.06292981
1541858960279,0,0,0,0.833134,0.42605346,0.34336504,-0.08041495
1541858960292,0,0,0,0.8480535,0.4015305,0.33186424,-0.09718287
1541858960313,0,0,0,0.8563835,0.3785893,0.3304465,-0.118670106
1541858960333,0,0,0,0.87214994,0.43389758,0.22130759,-0.04593849
1541858960364,0,0,0,0.87414974,0.41456148,0.24138713,-0.075717926
1541858960371,0,0,0,0.8639431,0.40472442,0.27825406,-0.111243725
1541858960393,0,0,0,0.84773046,0.39727652,0.31967676,-0.14605224
1541858960414,0,0,0,0.8366861,0.38312453,0.34967184,-0.17578864
1541858960433,0,0,0,0.8339378,0.356607,0.36769614,-0.20537448
1541858960457,0,0,0,0.8365524,0.31968713,0.37646335,-0.23718256
1541858960477,0,0,0,0.8422278,0.28169367,0.37518823,-0.26558387
1541858960492,0,0,0,0.83928496,0.24472885,0.38252306,-0.2989726
1541858960514,0,0,0,0.83274794,0.21969838,0.39006668,-0.3257476
1541858960532,0,0,0,0.8263068,0.20410295,0.3951526,-0.34556258
1541858960563,0,0,0,0.80278414,0.17968294,0.41889384,-0.3844211
1541858960583,0,0,0,0.77613914,0.15481682,0.43976635,-0.42455316
1541858960600,0,0,0,0.74165744,0.13203879,0.4629851,-0.46707046
1541858960615,0,0,0,0.6957387,0.11694973,0.49357432,-0.5085812
1541858960635,0,0,0,0.65378535,0.11199291,0.52017814,-0.53799355
1541858960661,0,0,0,0.6330672,0.1077941,0.52525806,-0.5583103
1541858960677,0,0,0,0.61523396,0.10309544,0.5247121,-0.57925445
1541858960699,0,0,0,0.6296766,0.108220406,0.50475746,-0.58053046
1541858960716,0,0,0,0.5923568,0.10239247,0.5159049,-0.61030436
1541858960733,0,0,0,0.5554985,0.08986357,0.5181559,-0.6440967
1541858960755,0,0,0,0.5328583,0.07886309,0.5088677,-0.67148817
1541858960777,0,0,0,0.5311642,0.08007533,0.49776497,-0.68094236
1541858960794,0,0,0,0.52365726,0.10333957,0.5184395,-0.66807526
1541858960813,0,0,0,0.525696,0.11075727,0.5145504,-0.6682922
1541858960833,0,0,0,0.5120057,0.10535764,0.513319,-0.68062735
1541858960859,0,0,0,0.49514624,0.09421456,0.51083094,-0.6964234
1541858960881,0,0,0,0.48887733,0.084379114,0.50378567,-0.70716274
1541858960898,0,0,0,0.48721877,0.073559895,0.49408206,-0.7163029
1541858960914,0,0,0,0.48512667,0.061678737,0.48580274,-0.7244609
1541858960936,0,0,0,0.48586,0.04839376,0.4750134,-0.73209316
1541858960962,0,0,0,0.48710018,0.036372446,0.4667126,-0.73728544
1541858960979,0,0,0,0.48781064,0.030245615,0.46875152,-0.7357975
1541858960996,0,0,0,0.4923357,0.024458272,0.4664274,-0.73447454
1541858961015,0,0,0,0.49866664,0.019219387,0.45905295,-0.73500514
1541858961034,0,0,0,0.5024403,0.015236312,0.4527098,-0.73646146
1541858961065,0,0,0,0.5033732,0.016505243,0.4553144,-0.73418784
1541858961073,0,0,0,0.4748664,0.001642288,0.4831024,-0.7356027
