time_tick,lac_X_value,lac_Y_value,lac_Z_value
4.854063,-0.370478,0.144628,0.516175
4.881667,0.120807,-0.133082,-0.355656
4.920363,-0.095584,0.032163,-0.182600
4.953519,-0.036122,0.039924,-0.111748
4.992185,-0.053505,-0.031959,-0.256252
5.025344,-0.048148,-0.023604,0.285470
5.058486,-0.017195,0.000065,0.367585
5.097152,-0.068657,0.086728,-0.052801
5.124770,-0.027745,0.007464,-0.187042
5.163450,-0.033414,0.003172,-0.410622
5.196608,0.179477,-0.059616,0.011867
5.224227,-0.237510,0.102776,0.306937
5.257399,0.099440,-0.093087,-0.349001
5.296065,0.104746,-0.107360,-0.258474
5.323684,-0.091716,-0.059571,-0.299270
5.356840,-0.047550,-0.082519,0.311021
5.395515,-0.078307,-0.059090,0.295226
5.423133,-0.130525,0.106694,0.035707
5.450752,-0.032313,-0.045050,-0.306036
5.494954,-0.014849,-0.035899,-0.379702
5.522590,-0.049297,-0.019590,-0.285471
5.555745,-0.250217,0.088600,0.396803
5.594411,-0.259953,0.141535,0.308519
5.622047,-0.270179,0.176973,0.301485
5.660713,0.157230,-0.070257,-0.121353
5.693869,0.137497,-0.103653,-0.368140
5.726997,-0.028541,-0.026617,-0.233583
5.754642,0.060649,-0.084649,0.055501
5.793295,-0.013635,-0.051686,0.197606
5.826454,-0.225100,0.147250,0.205729
5.854072,0.070439,-0.074794,-0.348648
5.887245,0.055658,-0.025957,-0.086547
5.925910,0.170306,-0.015110,-0.035103
5.953529,-0.214196,0.093151,0.224563
5.986701,-0.006866,0.031664,-0.014670
6.025367,0.107716,-0.041184,-0.339050
6.052986,0.019718,-0.032100,-0.284806
6.097175,-0.033451,0.040606,-0.177245
6.124824,0.198955,-0.150891,0.091327
6.163490,0.174296,-0.105833,0.015490
6.191108,-0.116942,0.163968,0.250412
6.224250,0.210670,-0.121992,-0.460465
6.257427,0.119792,0.027971,-0.049497
6.290565,0.146149,-0.042381,-0.231801
6.323707,-0.046605,-0.046301,0.271283
6.351356,0.018949,0.081607,-0.040776
6.390022,0.003302,0.068886,-0.115511
6.423164,0.033644,-0.040798,-0.265877
6.450782,0.072802,-0.070133,-0.138248
6.489479,0.177325,-0.098955,-0.068593
6.522634,0.137026,-0.043576,0.048335
6.550239,-0.225158,0.126316,0.276360
6.594459,-0.216855,0.203820,0.256951
6.627601,0.158082,-0.110557,-0.212880
6.649696,0.016181,-0.012209,-0.282224
6.693904,0.013950,-0.027807,-0.234617
6.727058,0.090388,-0.126440,0.131403
6.754659,-0.174533,0.118918,0.056375
6.793356,-0.078142,0.082842,0.163747
6.826484,0.071896,-0.066627,-0.363952
6.854117,0.117854,-0.073046,-0.106161
6.887275,-0.159734,0.089318,0.195605
6.925941,-0.223104,0.071484,0.360088
6.953572,0.044208,-0.015632,-0.093428
6.981198,-0.034859,0.016233,-0.253850
7.025398,-0.026430,0.034145,-0.266491
7.053011,0.160357,-0.147132,0.112669
7.097220,0.065753,-0.151600,0.151912
7.119324,-0.286005,0.140352,0.267439
7.163520,-0.038034,0.084352,0.161826
7.191139,0.039505,-0.044404,-0.443583
7.218771,0.064951,-0.010531,0.033169
7.262991,0.094864,-0.020493,-0.127425
7.296119,-0.346669,0.137649,0.404330
7.318228,0.265291,-0.037621,-0.351479
7.351369,-0.099224,0.026264,-0.244182
7.395576,0.190277,-0.091913,-0.403433
7.428718,0.088391,-0.011887,-0.276278
7.456350,-0.136627,0.014884,0.293763
7.495026,-0.164982,0.065534,0.520835
7.528175,0.090005,-0.048629,-0.236059
7.555793,-0.028935,0.034406,-0.259232
7.594489,0.138303,0.015914,-0.228182
7.627632,0.141582,-0.056656,0.059859
7.655250,-0.214109,0.113043,0.341344
7.693946,-0.167097,0.128591,0.076817
7.727098,0.149351,-0.091843,-0.428446
7.754707,0.241894,0.004177,-0.192676
7.793373,0.125910,-0.073531,-0.110461
7.821004,-0.166432,0.068532,0.490923
7.854164,0.184970,-0.022546,-0.308369
7.892829,0.152748,-0.101743,-0.283379
7.920448,0.103844,0.008516,-0.218641
7.953620,0.098341,-0.148754,0.007148
7.981239,-0.228357,0.124574,0.381421
8.025439,-0.193982,0.115770,0.137117
8.053060,0.161525,-0.074065,-0.361702
8.091743,0.134653,-0.103134,-0.557827
8.124885,0.271389,0.104709,-0.165007
8.163556,0.335552,-0.087533,-0.458348
8.185676,0.058450,0.031552,0.119848
8.224342,-0.267905,-0.028693,0.267429
8.257484,-0.053039,0.071657,-0.147996
8.296162,0.214092,-0.006784,-0.167945
8.323799,0.086761,-0.085189,-0.366159
8.356941,0.006992,-0.076107,-0.011878
8.395619,0.090438,-0.131603,-0.118624
8.423255,-0.008875,0.040917,0.295954
8.456397,-0.086785,0.105884,-0.155573
8.495071,0.083812,0.235518,-0.229985
8.522698,0.086023,0.020117,-0.057509
8.555854,0.194673,-0.068780,0.346938
8.594533,0.019606,0.028666,0.082927
8.627656,0.173339,-0.044194,0.238700
8.655281,-0.118091,0.011020,0.016557
8.693969,-0.122609,-0.157355,0.101531
8.727119,-0.013135,0.052679,0.072935
8.749228,-0.004994,-0.052005,-0.186477
8.793416,0.169744,-0.032108,0.052358
8.821052,0.028273,-0.092974,0.048923
8.848684,-0.069297,0.014088,0.264997
8.892873,0.181769,-0.007327,-0.180070
8.926032,-0.039184,-0.030719,-0.185049
8.953664,0.147349,0.070798,-0.258318
8.992331,-0.003054,0.066484,-0.089450
9.025489,-0.028613,0.052054,-0.032824
9.064155,0.040503,-0.062301,0.055612
9.091787,-0.042455,0.010445,0.111234
9.124916,0.004103,0.015125,-0.017889
9.163612,0.008492,0.002347,0.127612
9.191213,-0.044147,-0.101710,0.128806
9.224387,-0.056408,0.064615,0.054315
9.251991,0.102809,-0.010011,-0.295379
9.290687,0.069707,-0.037064,0.060969
9.323818,-0.179087,-0.018709,0.032849
9.351448,-0.114572,0.075071,-0.022881
9.395667,-0.043851,-0.073620,0.100484
9.423293,0.112116,0.015486,-0.166390
9.450904,-0.150865,-0.008068,-0.196019
9.495096,0.004344,0.098085,-0.038964
9.522743,-0.174648,-0.018339,-0.283460
9.555868,-0.065037,-0.069011,-0.116103
9.589035,-0.102631,0.042989,-0.158310
9.627718,-0.094393,0.065011,-0.069823
9.649818,0.120381,0.086616,-0.087743
9.688471,-0.026435,0.165448,-0.088139
9.727149,0.043091,-0.006848,0.132737
9.754798,0.134017,0.107478,0.062891
9.787935,-0.112350,0.086599,0.086808
9.826620,0.095665,-0.019558,0.012444
9.854225,-0.076973,-0.036255,0.118689
9.887397,0.086866,0.008552,0.070033
9.926072,0.052157,-0.034848,-0.123057
9.953681,0.029934,-0.051493,0.005567
9.986823,-0.045355,-0.020275,0.011759
10.025502,0.015516,-0.106068,-0.177735
10.053138,0.166998,0.006362,-0.176183
10.097331,0.056514,0.073300,-0.195030
10.124977,-0.051458,-0.033447,-0.153479
10.163649,-0.087219,0.041035,-0.006448
10.191261,-0.110790,0.005187,-0.051520
10.224403,0.029952,-0.030255,-0.112400
10.257559,-0.096903,-0.007923,-0.135283
10.290718,-0.181017,-0.109363,0.066679
10.323860,-0.020143,0.005318,-0.134198
10.351501,-0.097235,-0.109073,-0.238287
10.395705,-0.095849,0.023136,-0.196353
10.423329,-0.184086,-0.064709,-0.059691
10.450946,0.014877,-0.193356,0.245615
10.495153,0.052351,-0.183929,0.233445
10.522755,-0.029571,-0.125900,0.073406
10.555913,-0.074784,0.217990,0.206828
10.594609,-0.249038,0.262272,0.393548
10.627735,-0.070524,-0.136308,-0.403228
10.655370,-0.061553,0.170438,-0.266963
10.694036,0.274595,0.075619,-0.396268
10.727208,0.161681,-0.163531,0.224850
10.754827,0.046213,0.260492,0.204918
10.793493,-0.091680,0.159958,0.201892
10.826635,-0.169302,0.022143,-0.039699
10.854276,0.045192,0.059231,-0.318953
10.892943,0.003652,-0.048065,-0.520784
10.926092,-0.129672,0.045249,-0.005500
10.953736,0.162835,-0.128701,0.177963
10.981359,-0.079977,0.363995,0.079675
11.025548,0.004931,0.045486,-0.054363
11.053171,0.352593,0.196003,-0.140614
11.091852,0.123055,0.006193,-0.047081
11.119481,0.509726,-0.051068,-0.154901
11.163671,0.245066,-0.107864,-0.008276
11.191303,0.278983,0.035305,-0.260714
11.218938,0.293528,-0.099781,-0.249520
11.263141,0.226162,0.077445,-0.039205
11.296270,0.293606,-0.111074,-0.191777
11.323902,0.067946,0.067969,-0.182680
11.357061,0.087182,-0.055145,0.081545
11.395727,-0.011720,0.023480,-0.034812
11.428895,0.271083,-0.181683,0.149197
11.456518,0.061583,0.136964,-0.249195
11.495183,0.199734,-0.057662,0.112231
11.528319,0.017141,0.142212,-0.109810
11.555944,0.108944,0.085313,0.113475
11.594640,0.031298,-0.019335,-0.016083
11.627782,0.187352,0.026165,-0.001769
11.655415,0.194607,0.049881,-0.313518
11.688557,0.076015,-0.139245,-0.342413
11.721715,0.072786,0.014206,-0.047718
11.754854,0.209278,-0.194462,0.152790
11.793537,0.098869,-0.178019,0.039331
11.821172,0.088998,-0.230191,0.242042
11.854298,0.056232,0.165259,-0.081578
11.881947,-0.000137,-0.124132,-0.115498
11.926136,0.036415,-0.045346,-0.038158
11.953754,0.004716,-0.123530,-0.306483
11.981379,-0.065131,-0.008362,-0.007457
12.025579,0.031844,0.044340,-0.044431
12.058751,-0.104944,0.079988,-0.177137
12.091894,0.033858,-0.126719,0.207503
12.125036,0.043629,-0.185586,0.196928
12.163702,0.165197,-0.122318,0.165046
12.196874,-0.077528,0.151477,0.220069
12.224492,0.024317,0.059611,0.091479
12.257634,-0.071307,-0.128111,-0.279079
12.296331,0.200973,-0.135419,-0.339237
12.323949,-0.023376,0.150643,-0.131656
12.357090,0.285034,-0.222303,0.182241
12.395757,0.271044,-0.319232,0.200010
12.423406,-0.222417,0.155762,0.125191
12.456557,0.006118,-0.186282,-0.104949
12.495217,-0.177815,-0.074904,-0.112354
12.528370,0.130049,-0.167475,-0.237227
12.556005,0.004030,0.025106,-0.064218
12.594671,-0.103520,0.178283,-0.167845
12.627827,0.259492,-0.318209,0.137700
12.649923,-0.194591,0.203127,0.125962
12.694127,-0.288087,0.105398,0.155021
12.721745,-0.169844,-0.048313,-0.007468
12.749364,0.101062,-0.120440,-0.357944
12.793562,-0.259042,0.183780,0.006250
12.821217,-0.035526,0.125622,-0.123957
12.848821,0.090694,-0.326609,0.087873
12.893024,0.105960,-0.196452,0.250353
12.926183,0.204113,-0.129515,0.124407
12.953815,-0.142058,0.163620,0.098142
12.986944,-0.139566,0.083699,0.074535
13.025640,-0.262751,0.201967,0.046279
13.064306,-0.347730,0.224020,0.103726
13.086400,-0.138591,0.294566,-0.156132
13.125085,-0.196989,0.236361,-0.343004
13.163762,-0.257479,0.109155,-0.252468
13.196895,-0.108188,-0.041233,0.075982
13.224546,-0.126993,0.087647,0.308862
13.257678,-0.151066,0.251192,0.080564
13.296356,-0.391299,0.230049,0.039982
13.323982,-0.111785,-0.125299,-0.047528
13.351597,-0.170814,0.077507,-0.350219
13.395798,-0.354629,-0.064623,-0.290936
13.423431,-0.300473,-0.160169,-0.097901
13.456593,-0.336527,-0.133569,0.190145
13.489751,-0.367612,-0.272100,0.211987
13.528417,-0.546192,0.108155,0.030218
13.561559,-0.432492,-0.026084,0.093399
13.594715,-0.319132,-0.054837,-0.042778
13.622334,-0.295101,-0.161765,-0.312033
13.649968,-0.096263,-0.096787,-0.326101
13.688634,-0.272416,0.078541,-0.062517
13.721790,-0.156218,-0.148325,0.292993
13.754949,-0.066922,-0.133743,0.240966
13.793615,-0.160205,-0.132703,0.322787
13.821225,-0.261357,0.126160,0.390873
13.854406,-0.154480,-0.017481,-0.078236
13.887548,-0.190295,-0.051219,-0.328306
13.926214,-0.064973,-0.178508,-0.434815
13.953832,-0.109055,0.106238,-0.069913
13.987005,0.061496,-0.190799,0.392869
14.025670,-0.015417,-0.115618,0.183375
14.053283,-0.166773,0.250544,0.068164
14.086431,0.003017,0.064445,-0.197137
14.125127,-0.116688,0.166782,-0.293253
14.152746,0.210813,-0.104793,-0.361609
14.191411,0.208245,-0.193520,-0.248865
14.224584,0.083239,0.088481,-0.163543
14.252202,0.067693,-0.165387,0.069978
14.290868,0.221714,-0.154114,0.114978
14.324023,-0.021101,0.067994,0.141781
14.351659,0.059770,-0.058357,0.222063
14.390325,-0.056788,0.179115,0.035929
14.423481,-0.036556,0.237916,-0.082638
14.451116,-0.012089,0.202722,-0.225373
14.495289,0.063612,-0.125784,-0.132002
14.528447,-0.028022,0.067299,-0.321594
14.556066,0.112786,-0.087779,0.066967
14.594762,0.073233,-0.066097,0.046193
14.627904,0.144559,-0.151683,0.290398
14.655522,-0.182566,0.193635,-0.070644
14.694219,-0.209149,0.187343,0.085251
14.727361,0.099511,-0.249420,-0.308663
14.754979,-0.059759,0.042604,-0.257991
14.793645,0.042146,0.018738,-0.315733
14.826818,0.164354,-0.208774,0.159994
14.854436,-0.135733,-0.003446,0.213960
14.882055,0.087038,0.034742,-0.205306
14.926275,-0.099025,0.102890,-0.133376
14.953893,0.301544,-0.215020,-0.484384
14.992559,0.376853,-0.289623,-0.508006
15.020191,0.184363,0.134761,-0.285602
15.053350,0.432042,-0.271646,0.294180
15.092016,0.442386,-0.147544,0.187909
15.119648,0.126455,0.037769,-0.015740
15.152776,0.304189,-0.234220,0.079761
15.191472,0.506393,-0.321357,0.239134
15.224628,0.093004,-0.020317,-0.220448
15.252243,0.344544,-0.006066,-0.141412
15.296453,0.151144,-0.008523,-0.296941
15.324055,0.169695,-0.056034,-0.031815
15.362751,0.131689,-0.051706,-0.047583
15.390396,0.089545,-0.135674,-0.095270
15.423546,-0.080581,-0.035434,-0.260665
15.462203,-0.146216,-0.040936,-0.322959
15.495346,-0.044763,-0.103542,0.089182
15.528518,0.025440,-0.381659,0.140643
15.556137,-0.130168,0.023695,0.020699
15.594803,-0.176479,-0.077736,-0.005682
