time_tick,lac_X_value,lac_Y_value,lac_Z_value
112.531986,-0.424788,3.493867,-1.244129
112.561985,-0.326137,3.551072,-1.546888
112.597019,-0.303416,3.574045,-1.781094
112.632023,-0.302939,3.545737,-1.683063
112.662022,-0.313376,3.421429,-1.555623
112.697056,-0.151453,3.509115,-1.533357
112.732060,-0.222827,3.343301,-1.650634
112.762058,-0.106071,3.383064,-1.716499
112.797093,-0.030137,3.227810,-1.848201
112.832066,-0.073045,3.083182,-1.778315
112.862095,0.237893,3.078298,-1.725093
112.897129,0.636980,3.094960,-1.526627
112.932102,0.697025,2.945185,-1.628446
112.962101,0.600909,2.722839,-1.355665
112.997135,0.930821,2.393059,-1.458076
113.032139,0.937264,2.385248,-1.591993
113.062138,1.094315,2.295170,-1.595774
113.097175,1.023223,1.933705,-1.667662
113.132148,1.165108,2.073972,-1.550348
113.162177,1.360828,2.028717,-1.342634
113.197212,1.489444,1.818750,-1.254071
113.232185,1.497213,1.518013,-1.388366
113.262184,1.507721,1.427093,-1.519816
113.297218,1.528551,1.124494,-1.432714
113.332221,1.687438,1.133786,-1.376774
113.362220,1.666682,0.968495,-1.324516
113.397254,1.866487,1.079744,-1.224442
113.432227,1.770975,0.806255,-0.878246
113.462257,1.971130,0.923733,-0.903571
113.497291,1.851421,0.661838,-0.958324
113.532264,1.942795,0.550271,-0.929752
113.562263,1.672498,0.545273,-1.013007
113.597297,1.812959,0.457811,-0.962050
113.632301,1.762339,0.362337,-1.029748
113.662299,1.887606,0.503470,-0.768556
113.697334,1.793572,0.326228,-0.972107
113.732337,1.778062,0.452563,-1.040166
113.762336,1.820545,0.437328,-0.658722
113.797370,1.979864,0.495035,-1.109998
113.832343,1.913932,0.512517,-1.143434
113.862373,2.151737,0.420330,-1.027400
113.897407,1.934562,0.340688,-0.860291
113.932380,2.000619,0.407524,-0.910475
113.962379,2.035006,-0.177564,-1.001325
113.997413,1.825412,0.017865,-1.103193
114.032417,1.838552,-0.019785,-0.778502
114.062415,2.215079,-0.045806,-0.688071
114.097455,2.061731,0.235712,-0.773055
114.132428,2.056740,0.250687,-0.853956
114.162457,2.043862,0.245502,-0.547131
114.197491,1.816420,0.161021,-0.871729
114.232464,1.825462,0.396138,-0.767668
114.262463,1.904816,0.097165,-0.664768
114.297497,1.779232,0.259990,-1.047712
114.332501,1.822121,0.246246,-0.943705
114.362500,1.907428,0.116700,-0.867332
114.397534,1.932164,0.443866,-1.081077
114.432507,1.806423,0.290216,-0.949909
114.462536,1.961516,0.086418,-0.672568
114.497571,1.801914,0.317781,-1.059502
114.532544,1.795342,0.243704,-0.828357
114.562543,1.921512,-0.010801,-0.715225
114.597577,1.604850,0.212017,-0.907398
114.632580,1.747037,0.001636,-0.941754
114.662579,1.811883,0.024792,-0.483552
114.697613,1.696909,0.395032,-0.654886
114.732617,1.701731,0.128273,-0.713956
114.762616,1.737552,0.128493,-0.569119
114.797650,1.673251,0.212995,-0.640083
114.832623,1.743801,0.084722,-0.627081
114.862652,1.578650,-0.054031,-0.822970
114.897687,1.488659,0.063169,-0.836321
114.932660,1.719253,0.247040,-0.706457
114.962658,1.568039,0.528024,-0.947911
114.997693,1.536218,0.264066,-1.069310
115.032696,1.557764,0.463409,-0.873879
115.062695,1.628143,0.439371,-0.577864
115.097749,1.484712,0.125073,-0.897565
115.132722,1.452199,0.219244,-0.876088
115.162752,1.551659,0.223947,-0.635527
115.197786,1.585302,0.468712,-0.945761
115.232759,1.793486,0.553108,-0.260860
115.262758,1.654468,0.465465,-0.442784
115.297792,1.535229,0.254974,-0.636133
115.332796,1.262584,-0.046371,-1.265586
115.362794,1.483228,0.189327,-1.150681
115.397829,1.594866,0.237724,-0.398657
115.432832,1.470375,0.402706,-0.732844
115.462831,1.401027,0.254698,-0.516161
115.497865,1.455067,0.600246,-0.491858
115.532838,1.271986,0.285995,-0.506731
115.562868,1.333624,0.239194,-0.293638
115.597871,1.168535,-0.376472,-0.830814
115.632875,1.311675,0.370706,-0.527139
115.662874,1.242546,-0.206325,-0.817250
115.697908,1.411600,0.175413,0.006691
115.732912,1.465215,0.285656,-0.527092
115.762910,1.275098,-0.308989,-0.802826
115.797945,1.408062,0.012614,-0.428435
115.832918,1.560760,-0.373733,-0.405567
115.862947,1.407120,-0.109483,-0.742899
115.897981,1.434085,-0.333463,-0.476288
115.932954,1.464498,-0.230240,-0.439449
115.962953,1.262804,-0.578182,-0.359192
115.997987,1.105826,-0.589506,-0.646398
116.032991,1.165975,-0.292224,-0.248175
116.062990,1.453787,-0.388371,-0.187070
116.098006,1.192510,-0.386320,-0.056267
116.132979,1.321020,-0.320431,-0.552860
116.163008,1.233703,-0.609413,-0.884588
116.198043,1.190489,-0.541139,-0.368416
116.233016,1.191506,-0.359181,-0.564482
116.263014,1.219201,-0.254111,-0.590241
116.298049,1.106636,-0.340009,-0.372489
116.333052,1.226626,-0.486619,-0.909337
116.363051,1.027572,-0.222897,-0.882129
116.398085,1.246417,-0.266053,-0.585041
116.433089,1.148158,-0.346533,-0.386262
116.463088,1.133732,-0.218841,-0.367223
116.498122,1.167094,-0.247989,-0.377021
116.533095,1.032234,-0.315944,-0.623805
116.563124,1.059096,-0.280092,-0.678962
116.598159,1.143317,-0.468841,-0.356300
116.633132,1.060326,-0.156463,-0.608766
116.663130,0.967290,-0.452795,-0.374666
116.698165,1.342148,-0.003286,-0.268346
116.733168,1.170840,-0.349055,-0.193523
116.763167,0.942174,-0.065062,-0.500170
116.798201,0.870930,-0.367663,-0.264033
116.833174,1.075892,-0.014535,-0.445942
116.863204,0.907430,-0.509213,-0.517349
116.898238,1.023030,-0.247657,-0.361029
116.933211,1.016068,-0.467496,-0.475064
116.963210,1.056862,-0.532250,-0.534882
116.998244,0.946693,-0.292364,0.113020
117.033248,1.021188,-0.434988,0.004039
117.063246,0.969884,-0.114012,-0.527117
117.098296,0.809523,-0.475369,-0.602502
117.133299,0.889069,-0.266319,-0.563148
117.163298,0.889612,-0.307710,-0.244016
117.198332,0.889108,-0.409809,-0.355738
117.233305,0.904144,-0.217265,-0.859883
117.263335,0.808794,-0.504145,-0.580404
117.298369,0.896443,-0.404189,-0.413893
117.333342,0.940025,-0.334659,-0.061567
117.363341,1.126188,-0.215658,-0.379247
117.398375,0.988507,-0.108692,-0.297053
117.433379,0.777387,-0.646582,-0.431999
117.463377,0.697451,-0.242626,-0.470285
117.498412,0.591952,-0.450487,0.104462
117.533385,0.713742,-0.193575,-0.178566
117.563414,0.524646,-0.146858,-0.234794
117.598448,0.278419,-0.293398,-0.435433
117.633421,0.367648,-0.434609,-0.486580
117.663420,0.325270,-0.226479,-0.333935
117.698454,0.176096,-0.432003,0.029774
117.733458,0.303818,-0.091241,-0.050598
117.763457,0.605135,-0.017748,-0.290493
117.798491,0.898062,-0.493840,-0.620688
117.833464,0.793414,-0.530370,-0.675714
117.863493,0.921494,-0.619286,-0.645176
117.898528,1.388495,0.009346,-0.228333
117.933501,0.850223,-0.290913,-0.322454
117.963530,0.342996,-0.005016,-0.141475
117.998534,0.681067,0.052457,-0.143684
118.033537,0.557792,-0.632861,0.113846
118.063536,0.145604,-0.236837,-0.889645
118.098594,0.710156,-0.272543,0.003032
118.133598,0.905359,-0.031246,-0.188703
118.163597,0.650817,-0.465430,-0.290098
118.198631,0.385077,-0.435436,-1.047381
118.233604,0.887756,-0.228870,0.438208
118.263633,0.638853,-0.349357,0.130904
118.298668,0.559739,-0.463791,0.183007
118.333641,0.577204,0.040255,-0.180872
118.363639,0.301637,-0.696244,-0.446869
118.398674,0.614417,-0.352128,-0.518306
118.433677,0.579929,-0.485899,0.391415
118.463676,0.262717,-0.244088,0.096589
118.498710,0.877083,-0.295317,0.601224
118.528709,0.383202,0.065407,0.470587
118.563713,0.327864,-0.530180,-0.581947
118.598747,0.325415,-0.098428,-0.189577
118.633720,0.375012,-0.400242,-0.135063
118.663719,0.499761,0.086917,-0.090208
118.698753,0.484044,-0.146643,-0.321131
118.733757,0.367312,-0.509824,-0.523827
118.763755,0.262955,-0.322153,-0.679741
118.798790,0.257657,-0.053556,-0.177730
118.833793,0.307508,-0.136790,-0.134709
118.863792,0.342545,0.055219,-0.165754
118.898826,0.232725,0.066475,-0.059551
118.933799,0.106709,-0.304264,0.104035
118.963829,0.138199,-0.267200,-0.230601
118.998863,0.165656,0.066954,0.134578
119.033836,0.111229,-0.363398,-0.251162
119.063835,0.091022,-0.175974,-0.393893
119.098866,-0.019160,-0.051692,0.035786
119.128895,0.207636,-0.142479,-0.067520
119.163868,0.235598,0.156986,0.305382
119.198903,0.029972,-0.176526,-0.180027
119.228901,0.077370,-0.321797,0.318997
119.263905,0.236916,-0.178514,-0.323189
119.298939,0.071935,0.059600,0.014843
119.333912,0.238572,-0.091134,-0.182236
119.363911,0.364294,-0.173396,-0.539999
119.398945,-0.231654,-0.246987,-0.568539
119.428975,0.259947,-0.060476,-0.278019
119.463948,0.470947,0.010549,0.852296
119.498982,0.133039,-0.392239,0.176403
119.528981,0.250854,-0.533478,-0.061022
119.563984,0.281271,-0.223493,-0.319024
119.599019,-0.047530,-0.047747,0.015574
119.629017,0.343646,-0.509955,-0.058473
119.664021,0.225663,-0.464731,-0.894560
119.699055,-0.190959,-0.047283,-0.598658
119.729054,0.012677,0.031916,-0.003812
119.764027,0.300574,0.016674,-0.011080
119.799061,-0.078468,-0.178507,-0.363423
119.829091,-0.049765,-0.242620,-0.154236
119.864064,-0.071871,-0.338461,-0.245095
119.899098,0.037425,0.430404,0.207958
119.929097,0.127288,-0.362500,-0.039681
119.964100,-0.078928,-0.224710,-0.685128
119.999134,-0.153372,-0.163609,-0.071335
120.029133,-0.151274,-0.082425,-0.116085
120.064106,-0.024979,-0.235012,0.023461
120.099130,-0.175080,-0.063378,0.004953
120.129159,-0.152273,-0.186044,0.555443
120.164132,-0.068454,-0.112517,0.448422
120.199166,-0.132238,-0.392137,0.256520
120.229165,-0.475338,-0.742920,0.198093
120.264169,-0.532144,-0.534621,-1.449359
120.299203,-0.821956,-0.503995,-0.992229
120.329202,-0.630191,-0.377869,-0.803339
120.364205,-0.531984,-0.445904,-0.935803
120.394204,-0.507654,0.747780,-0.397960
120.429238,0.074850,0.255199,0.300545
120.464211,-0.132667,0.328183,0.337211
120.499246,-0.181828,-0.280914,-0.322149
120.529275,-0.433403,0.288235,-0.146486
120.564248,0.257988,-0.046552,0.699764
120.599282,-0.088663,-0.033616,0.944066
120.629281,0.329479,0.184735,0.419380
120.664285,0.258503,0.234811,0.699314
120.699319,-0.074420,-0.760402,0.353094
120.729318,-0.341343,-0.403050,-0.544749
120.764291,-0.066456,-0.390032,-0.088704
120.799325,-0.246323,-0.403680,-0.537050
120.829354,-0.290306,-0.300073,-0.330045
120.864327,-0.123134,-0.107192,0.014624
120.899362,-0.173429,-0.206536,-0.007265
120.929360,-0.122624,-0.081629,-0.289019
120.964364,-0.140743,-0.236206,-0.117923
120.999398,-0.113997,-0.047621,0.068321
121.029397,-0.074598,-0.172923,0.288433
121.064401,-0.004182,0.208793,-0.058045
121.099455,-0.142493,-0.093087,0.374536
121.129454,0.015455,-0.158345,0.166565
121.164427,-0.172451,0.016683,-0.259902
121.199461,-0.092980,0.076056,0.117397
121.229490,-0.160807,-0.366547,0.143105
121.264463,-0.178405,-0.323539,-0.670530
121.294462,-0.271142,-0.286730,-0.284195
121.329496,-0.123468,-0.065055,0.088336
121.364500,0.007116,-0.118944,0.069813
121.394499,-0.232060,-0.367765,-0.339831
121.429533,-0.160372,-0.347916,-0.084347
121.464506,-0.289688,-0.255248,-0.126513
121.494535,-0.102912,0.233847,0.290881
121.529570,0.020747,0.153918,0.258067
121.564543,-0.186651,-0.009525,0.611875
121.594541,-0.326101,0.108935,0.118531
121.629576,-0.246947,0.055801,0.060642
121.664579,-0.198403,0.122190,0.359953
121.694578,0.060326,-0.255017,-0.114974
121.729612,-0.378370,0.007499,-0.263746
121.764616,-0.227138,-0.135586,-0.094571
121.794615,-0.194289,0.029420,-0.133141
121.829649,-0.175190,-0.292765,-0.216469
121.864622,-0.229929,-0.146971,-0.699423
121.894651,-0.386967,-0.156900,-0.036413
121.929685,-0.211355,-0.099038,0.015958
121.964659,-0.160884,0.106595,0.137176
121.994657,-0.170724,0.087726,0.256819
122.029692,-0.205077,-0.024274,0.156399
122.064695,-0.291167,0.012759,0.358258
122.094698,-0.198196,-0.327587,-0.051510
122.129732,-0.064735,-0.187489,0.296533
122.164705,-0.286281,-0.302761,-0.129958
122.194735,-0.264775,0.049157,0.009235
122.229769,-0.193378,-0.092745,-0.123559
122.264742,-0.209581,-0.251206,0.246727
122.294741,-0.325939,0.101180,-0.362491
122.329775,-0.332370,-0.032753,-0.108050
122.364779,-0.278073,-0.143180,-0.019295
122.394777,-0.177304,-0.247540,-0.337311
122.429812,-0.328412,-0.020711,-0.189164
122.464815,-0.204571,-0.087927,-0.240757
122.494814,-0.203378,-0.216751,-0.220587
122.529848,-0.246299,-0.331054,-0.251328
122.564821,-0.220232,0.032919,-0.159401
122.594851,-0.105017,-0.052290,0.427450
122.629885,-0.243687,-0.143173,-0.160450
122.664858,-0.182527,-0.180125,-0.243750
122.694857,-0.263846,-0.228742,0.262041
122.729891,-0.267186,-0.159461,0.435372
122.764895,-0.154336,0.012990,-0.009506
122.794893,-0.219723,-0.071884,-0.425855
122.829928,-0.225739,-0.107279,-0.056943
122.864901,-0.240021,-0.279885,0.267261
122.894930,-0.098347,0.020487,-0.286263
122.929964,-0.104163,0.165856,-0.000866
122.964937,-0.126890,-0.299478,0.348430
122.994936,-0.225119,0.061722,0.040699
123.029970,-0.078824,0.027747,-0.030504
123.064974,-0.156792,-0.016237,-0.120994
123.094988,-0.169652,-0.117744,-0.065634
123.130022,-0.347248,-0.153633,-0.145101
123.165026,-0.060729,0.149191,0.050808
123.195024,0.050989,-0.122737,0.415697
123.230058,-0.110089,-0.265470,-0.032809
123.265032,-0.294989,-0.070933,-0.635338
123.295061,-0.199765,-0.089622,0.563679
123.330095,0.162763,-0.046634,0.484675
123.365068,-0.130399,-0.173161,0.206121
123.395067,-0.201778,-0.133892,-0.579924
123.430101,-0.259112,0.179483,-0.001991
123.465105,-0.069282,-0.184794,0.282889
123.495104,0.015987,-0.119191,0.097209
123.530138,-0.228495,-0.224329,-0.152666
123.565111,-0.128760,-0.041366,0.306919
123.595140,-0.181171,-0.124902,0.340830
123.630174,-0.205687,-0.095268,-0.276596
123.665148,-0.116648,0.076024,0.127132
123.695146,0.058140,-0.203594,0.636918
123.730181,-0.135656,-0.205130,0.027939
123.765184,-0.216648,-0.173891,-0.322271
123.795183,-0.099405,-0.187702,0.145681
123.830217,-0.158297,-0.141259,0.333577
123.865221,-0.220708,0.084821,-0.140171
123.895220,-0.096395,-0.194208,-0.203982
123.930254,-0.209102,-0.080391,-0.002544
123.965227,-0.197407,-0.075765,0.007246
123.995256,-0.162366,-0.021592,0.199991
124.030290,-0.268663,-0.023729,0.245630
124.065264,-0.471916,-0.120139,0.120188
124.095266,-0.393088,-0.044483,-0.357237
124.130301,-0.096416,0.120987,0.210362
124.165304,-0.231158,0.098582,0.243736
124.195303,-0.256915,0.076022,0.554790
124.230337,-0.399911,0.065640,0.155080
124.265310,-0.386777,0.037947,0.177775
124.295340,-0.201578,0.115523,0.308629
124.330374,-0.406516,0.105009,0.148774
124.365347,-0.350659,0.152771,0.108118
124.395346,-0.520727,0.006001,0.344551
124.430380,-0.419936,-0.103406,0.291980
124.465384,-0.457552,0.168190,0.176264
124.495382,-0.433571,-0.288959,-0.435186
124.530416,-0.481164,0.323404,0.125853
124.565420,-0.436499,-0.271506,0.010141
124.595419,-0.481096,-0.062416,-0.094968
124.630453,-0.584429,-0.007258,-0.590506
124.665426,-0.329915,0.012688,0.185697
124.695456,-0.397915,-0.005305,0.257561
124.730490,-0.522610,0.238213,0.278549
124.765463,-0.469644,-0.106107,-0.358534
124.795462,-0.499270,-0.012282,0.197103
124.830496,-0.382569,-0.000731,0.180914
124.865499,-0.465741,-0.026294,0.003134
124.895498,-0.427487,0.037283,0.200897
124.930532,-0.584935,-0.144588,0.067485
124.965506,-0.410794,-0.105864,-0.131211
124.995535,-0.363937,-0.141395,0.064698
125.030569,-0.662614,-0.275676,-0.626312
125.065542,-0.453816,0.178198,0.015202
125.095552,-0.476420,0.082819,0.033317
125.130586,-0.579814,0.160762,0.082921
125.165590,-0.420612,0.099713,-0.028980
125.195589,-0.538657,0.166338,0.186941
125.230623,-0.379905,-0.055014,-0.165924
125.265626,-0.420059,0.086620,-0.272896
125.295625,-0.604168,-0.378757,-0.238295
125.330659,-0.478389,-0.047084,0.463672
125.365633,-0.339345,0.113893,0.355840
125.395662,-0.286802,-0.023796,0.121705
125.430696,-0.737991,-0.028031,0.035481
125.465669,-0.514706,0.134067,0.163452
125.495668,-0.480509,0.199129,0.453978
125.530702,-0.460642,0.068114,0.132214
125.565706,-0.455115,0.063646,-0.107438
125.595705,-0.543794,-0.017273,-0.024737
125.630739,-0.441907,0.193033,-0.445837
125.665712,-0.483933,-0.012130,-0.306672
125.695741,-0.569600,0.019410,0.111366
125.730775,-0.616523,-0.175310,-0.447622
125.765749,-0.508144,0.114099,-0.082662
125.795747,-0.442620,-0.185123,-0.212999
125.830781,-0.565246,-0.026943,0.016172
125.865785,-0.420521,-0.175230,-0.313636
125.895784,-0.507807,-0.055523,-0.015563
125.930818,-0.454559,-0.180544,0.084548
125.965822,-0.342848,-0.095107,0.137397
125.995821,-0.464588,-0.132148,-0.061391
126.030855,-0.484931,0.037483,0.220955
126.065828,-0.397579,-0.112421,0.369996
126.095874,-0.484772,-0.140982,-0.003341
126.130908,-0.485199,0.001695,-0.188341
126.165881,-0.341701,-0.097152,0.233695
126.195880,-0.404163,-0.064122,0.221518
126.230914,-0.414457,-0.173644,-0.018874
126.265918,-0.366002,-0.274116,-0.260312
126.295917,-0.541065,-0.118351,-0.171479
126.330951,-0.358868,0.074791,0.095946
126.365924,-0.426265,-0.121085,-0.096248
126.395954,-0.483760,0.080490,-0.096810
126.430988,-0.480964,0.039503,-0.081836
126.465961,-0.388988,0.051983,0.235692
126.495960,-0.333991,-0.046596,0.080794
126.530994,-0.418588,-0.255228,-0.207615
126.565997,-0.367515,-0.175141,-0.027738
126.595996,-0.453561,-0.079821,-0.009626
126.631030,-0.378469,0.047978,-0.145714
126.666034,-0.311476,0.064134,0.573108
126.696033,-0.488190,-0.120259,-0.255922
126.731067,-0.495151,0.215768,-0.201341
126.766040,-0.375089,-0.029835,0.009084
126.796069,-0.414764,-0.107875,0.198992
126.831104,-0.330755,-0.146960,0.220762
126.866077,-0.381407,0.097809,-0.016146
126.896076,-0.389948,-0.082165,0.001607
126.931110,-0.350824,-0.036049,0.289834
126.966113,-0.462136,-0.167629,0.245750
126.996112,-0.282454,0.057208,0.272532
127.031146,-0.373472,-0.105611,0.292249
127.066120,-0.426267,-0.269436,-0.002063
127.096141,-0.431192,-0.033503,-0.381378
127.131175,-0.263468,0.000671,0.036660
127.166148,-0.289120,0.012618,0.479037
127.196147,-0.364972,-0.068660,-0.220308
127.231181,-0.332885,0.227767,-0.336374
127.266185,-0.375378,0.053674,0.231128
127.296184,-0.242324,0.237793,0.656745
127.331218,-0.323231,-0.008421,0.403761
127.366221,-0.488612,0.148448,-0.046039
127.396220,-0.403457,-0.388432,0.294814
127.431254,-0.307279,-0.024978,0.181440
127.466227,-0.359078,-0.160411,-0.180925
127.496257,-0.341307,-0.088405,-0.041305
127.531291,-0.374355,-0.275741,-0.151123
127.566264,-0.384576,-0.108147,0.139519
127.596263,-0.233999,-0.005460,0.157305
127.631297,-0.364660,0.144440,0.183069
127.666301,-0.361374,-0.126385,-0.054662
127.696300,-0.332356,-0.067629,0.129328
127.731334,-0.230519,-0.143911,0.185655
127.766307,-0.240232,0.053766,-0.187162
127.796336,-0.307049,0.090605,-0.136580
127.831370,-0.187151,-0.057561,0.592362
127.866343,-0.370630,0.049802,-0.406742
127.896342,-0.400789,-0.045797,0.012603
127.931376,-0.224616,0.080960,-0.102899
127.966380,-0.454824,-0.114399,0.602433
127.996379,-0.250848,0.515964,-0.263302
128.031413,-0.567308,0.053677,-0.465571
128.066417,-0.307052,-0.076039,-0.675917
128.096412,-0.557174,-0.280054,-0.068554
128.131447,-0.083189,-0.386565,-0.426495
128.166420,-0.237147,0.469088,-0.381387
128.196449,-0.422451,-0.304063,0.121681
128.231483,-0.383639,-0.198731,-0.594147
128.266456,-0.484825,0.007848,-0.143307
128.296455,-0.374046,0.132316,0.250856
128.331489,-0.239484,0.193557,0.507603
128.366493,-0.242261,-0.498915,-0.187567
128.396492,-0.730229,0.197285,-0.676756
128.431526,-0.299799,-0.104072,-0.023771
128.466499,-0.114259,0.076853,0.220578
128.496528,-0.190588,-0.028898,-0.150907
128.531563,-0.394190,-0.111332,-0.117432
128.566536,-0.311455,-0.191407,-0.019921
128.596535,-0.390048,-0.003795,-0.449845
128.631569,-0.256281,0.079869,-0.471101
128.666572,-0.112172,0.197742,0.341032
128.696571,-0.429997,0.100362,0.221726
128.731605,-0.400102,-0.083337,-0.496688
128.766609,-0.412679,-0.079137,-0.410609
128.796608,-0.440912,-0.270954,-0.254631
128.831642,-0.298484,0.077183,0.392482
128.866615,-0.208853,0.018192,-0.327238
128.896644,-0.352449,-0.137453,0.128782
128.931679,-0.283221,-0.352669,0.459700
128.966652,-0.238348,0.232376,0.177675
128.996651,-0.321650,0.111611,-0.039042
129.031685,-0.383293,0.007448,-0.111476
129.066688,-0.274373,-0.010225,0.102718
129.096719,-0.353292,-0.006213,0.001776
129.131753,-0.244520,0.101592,0.190521
129.166726,-0.397570,-0.384654,-0.064800
129.196756,-0.428701,-0.041225,-0.799442
129.231790,-0.224815,0.451665,0.282877
129.266763,-0.214495,0.217065,0.539891
129.296762,-0.145456,0.249673,0.238074
129.331796,-0.384335,-0.023637,-0.504867
129.366800,-0.517893,-0.341049,-0.261060
129.396798,-0.341466,-0.010170,0.383326
129.431833,-0.302347,-0.130109,-0.353863
129.466806,-0.332815,0.228667,-0.158667
129.496835,-0.340610,-0.307895,-0.164555
129.531869,-0.366834,-0.016432,0.190678
129.566842,-0.272125,0.010124,0.113817
129.596872,-0.339463,-0.081498,0.052652
129.631875,-0.403010,-0.353986,-0.189671
129.666879,-0.505174,0.217423,0.011120
129.696878,-0.330585,0.150457,0.140125
129.731912,-0.223379,0.007028,0.200908
129.766916,-0.323433,-0.074016,-0.591447
129.796914,-0.462963,-0.213085,-0.053730
129.831949,-0.315490,-0.018085,0.224295
129.866922,-0.242989,-0.008212,0.015804
129.896951,-0.569232,0.190152,-0.206584
129.931985,-0.321178,-0.000819,0.156093
129.966958,-0.440432,0.156918,-0.224161
129.996957,-0.274610,0.021028,-0.243130
130.031991,-0.333223,0.052630,-0.092535
130.062021,-0.514416,-0.222490,-0.345819
130.096976,-0.503662,0.340720,-0.245951
130.132010,-0.376495,-0.077827,0.037942
130.162009,-0.441581,-0.131436,-0.072680
130.197012,-0.619095,-0.238528,-0.953073
130.232047,-0.471392,0.272368,-0.095869
130.262045,-0.259071,-0.016884,0.130335
130.297049,-0.342865,0.171122,-0.033162
130.332053,-0.403154,-0.031274,-0.437213
130.367056,-0.425567,-0.197695,-0.380569
130.397055,-0.432750,0.207751,0.314987
130.432089,-0.227627,0.156217,0.480617
130.462119,-0.331138,0.463584,0.479963
130.497092,-0.404936,0.113233,0.466793
130.532126,-0.350370,0.203492,0.580574
130.562125,-0.382155,0.291676,0.082625
130.597128,-0.196178,0.079878,0.375005
130.632163,-0.482920,0.106046,0.605999
130.662161,-0.472489,0.148987,0.057638
130.697134,-0.476462,0.186560,-0.306862
130.732169,-0.417714,0.096325,0.008768
130.762198,-0.425407,-0.007644,-0.446105
130.797171,-0.588126,-0.062129,-0.101052
130.832205,-0.355252,0.146769,0.000981
130.862204,-0.506904,-0.116353,-0.247201
130.897208,-0.696128,0.129920,-0.305281
130.932242,-0.620749,-0.280562,-0.240784
130.962241,-0.519056,0.056403,0.349768
130.997214,-0.491716,0.344662,-0.072375
131.032248,-0.252721,0.222900,-0.043399
131.062277,-0.418789,-0.170724,0.075560
131.097263,-0.684089,0.063845,-0.198486
131.132298,-0.483131,0.026816,0.035037
131.162327,-0.408941,0.086386,0.049995
131.197300,-0.356144,0.179751,-0.299536
131.232334,-0.474477,0.116737,0.105938
131.262333,-0.497655,-0.097501,0.031193
131.297337,-0.460951,-0.289489,-0.456308
131.332371,-0.567454,0.041639,-0.406974
131.362370,-0.380961,-0.157911,-0.058444
131.397343,-0.345766,0.063185,0.240671
131.432377,-0.471813,-0.032627,0.018331
131.462406,-0.410740,0.011034,0.123999
131.497379,-0.356717,-0.177293,-0.033607
131.532414,-0.371581,0.184610,0.340395
131.562412,-0.221174,0.155692,0.703820
131.597416,-0.188290,-0.122062,0.434507
131.632450,-0.348462,0.070379,0.194965
131.662449,-0.309877,-0.144636,0.293522
131.697422,-0.305901,0.040324,0.471233
131.732456,-0.346858,-0.014817,0.351661
131.762486,-0.408780,0.005730,0.025929
131.797459,-0.530261,-0.080565,-0.368381
131.832493,-0.522944,0.016132,-0.078375
131.862492,-0.570246,0.139630,-0.456098
131.897495,-0.510774,-0.143261,-0.231588
131.932530,-0.455020,-0.059272,-0.629533
131.962528,-0.644304,-0.085455,-0.468959
131.997532,-0.577601,-0.090723,-0.177554
132.032566,-0.448964,-0.122929,-0.472799
132.062565,-0.595893,0.128199,-0.253149
132.097554,-0.325177,0.170129,0.321121
132.132588,-0.421127,0.104981,0.172009
132.162618,-0.508403,0.115714,0.152133
132.197591,-0.438099,-0.079797,0.255423
132.227590,-0.445461,0.248628,-0.023379
132.262624,-0.376740,0.084690,0.211842
132.297627,-0.338877,0.123129,0.662590
132.332662,-0.434316,-0.159092,0.697080
132.362660,-0.390780,0.153555,0.040241
132.397633,-0.442203,-0.138307,-0.211792
132.432668,-0.425900,-0.057189,0.122092
132.462697,-0.542193,0.026661,-0.255744
132.497670,-0.600462,-0.040660,-0.555555
132.527699,-0.653083,-0.266399,-0.838864
132.562703,-0.695796,-0.040153,-0.546006
132.597707,-0.558104,-0.139606,-0.073131
132.627705,-0.570549,0.033696,-0.322414
132.662740,-0.672453,-0.215902,-0.726063
132.697743,-0.568686,-0.091392,-0.305718
132.732778,-0.538522,0.076166,0.125551
132.762776,-0.391352,0.318046,0.408491
132.797749,-0.227073,0.217858,0.665031
132.827779,-0.300276,0.109596,0.682971
132.862813,-0.498507,-0.015631,0.763693
132.897786,-0.518299,0.007630,0.873729
132.927785,-0.340703,-0.128900,0.524230
132.962819,-0.337923,0.355446,0.547596
132.997823,-0.428971,-0.302286,-0.136313
133.027821,-0.512320,0.457950,0.162669
133.062856,-0.565934,0.032113,0.061231
133.097829,-0.620649,-0.108773,-0.238767
133.127862,-0.783493,0.012032,-0.569345
133.162896,-0.618293,0.022373,-0.172966
133.197869,-0.515027,-0.003261,0.472396
133.227899,-0.705925,-0.091871,-0.387685
133.262902,-0.784125,-0.195987,-0.382690
133.297906,-0.741661,-0.448722,-0.617271
133.327905,-0.645440,0.517220,0.134189
133.362939,-0.346193,0.131885,-0.201234
133.397943,-0.511983,0.194825,0.742452
133.427941,-0.494984,-0.300873,0.180358
133.462976,-0.882474,-0.188020,0.177105
133.497949,-0.661376,-0.005106,0.124024
133.527978,-0.614577,0.254691,-0.033720
133.563012,-0.674535,0.324632,0.053235
133.597985,-0.577705,0.046106,-0.197668
133.627984,-0.928150,0.326794,-0.074057
133.663018,-0.637206,0.129072,0.311371
133.698022,-0.702214,0.165163,0.519794
133.728021,-0.560105,0.384226,-0.034878
133.763055,-1.243696,0.095968,-0.924923
133.798028,-0.754019,0.549532,0.453656
