time_tick,lac_X_value,lac_Y_value,lac_Z_value
2.900626,0.0558,0.005023,-0.087832
2.920575,0.07507,0.017502,-0.181775
2.940524,0.06194,-0.052842,-0.032666
2.960473,0.048114,-0.067116,0.170551
2.980422,0.010133,-0.028126,0.029429
3.000371,-0.030396,0.001205,-0.091999
3.02032,-0.039477,-0.019645,-0.070709
3.040269,-0.061209,-0.025831,-0.024479
3.060218,-0.082852,-0.082697,-0.100887
3.080168,-0.008563,-0.059895,0.007251
3.100117,0.052254,0.04219,0.111672
3.120066,0.023811,-0.145638,-0.090159
3.140015,0.093273,0.057332,-0.231623
3.159964,0.028452,-0.13189,0.098148
3.179913,0.203413,0.060376,0.051604
3.199862,0.076847,-0.047456,-0.179024
3.219811,0.147307,-0.086505,0.120442
3.244748,0.016578,0.022816,-0.045491
3.259709,-0.039433,-0.001148,-0.176987
3.279658,0.077949,-0.042767,0.089045
3.299608,0.051043,-0.027963,0.044706
3.319557,-0.022714,-0.014514,-0.097771
3.344493,-0.044785,-0.002329,-0.039768
3.364442,-0.0446,-0.025577,-0.048047
3.379404,-0.060527,-0.031195,-0.051734
3.40434,-0.052508,0.008228,0.010805
3.419302,-0.022224,-0.003587,0.044231
3.444238,0.043438,-0.08567,-0.034594
3.464188,0.053142,-0.059259,-0.05656
3.479149,0.058311,-0.011392,-0.033487
3.504086,0.044569,-0.048628,-0.015055
3.519048,0.056732,-0.077099,-0.044363
3.543984,0.153736,-0.014952,-0.001396
3.563933,0.129129,0.030458,0.015643
3.578891,0.102328,-0.019705,-0.043878
3.603827,-0.000899,-0.030402,-0.081201
3.618789,0.049411,-0.036651,-0.03858
3.643725,0.033573,0.001135,0.012264
3.663674,0.031345,-0.019472,-0.01786
3.683624,0.023122,0.026407,-0.048786
3.703573,0.040648,0.032696,-0.117097
3.723522,0.100338,0.018889,-0.108269
3.743471,0.069462,0.060743,-0.045914
3.76342,0.04754,0.051214,0.001942
3.783369,-0.077154,0.14688,0.00004
3.803318,-0.14428,0.01798,-0.041811
3.823267,-0.193351,-0.048605,-0.063506
3.843216,-0.23724,-0.124579,-0.088914
3.863165,-0.113451,-0.05272,0.000257
3.883114,-0.042118,0.115978,0.117066
3.903064,0.014787,0.085658,0.019339
3.923013,0.094217,-0.05029,-0.079952
3.942962,0.154313,-0.11024,-0.094924
3.962911,0.203381,-0.048968,-0.032416
3.98286,0.253282,0.031721,-0.014068
4.002809,0.245196,0.062483,-0.002954
4.022758,0.190471,-0.0436,0.001519
4.042707,-0.009518,-0.108969,0.022082
4.062656,-0.156472,-0.17606,-0.052514
4.082605,-0.167039,-0.216161,-0.030445
4.102555,-0.151705,-0.172287,0.074353
4.122504,-0.168213,-0.072715,0.125948
4.142453,-0.097799,0.017917,0.022697
4.162402,-0.059742,-0.088539,-0.107935
4.182351,-0.005766,-0.163009,-0.098921
4.2023,0.03153,-0.105817,-0.030704
4.222249,0.05998,0.015507,0.028934
4.242198,0.039597,0.237044,-0.058478
4.262147,0.142913,0.063369,-0.131659
4.282096,0.172441,-0.186194,-0.074581
4.302045,0.203033,-0.133019,-0.037425
4.321995,0.494213,-0.032932,0.042992
4.341944,0.195514,0.091892,0.169235
4.361893,-0.207368,-0.084571,-0.005313
4.381842,-0.245263,-0.122714,-0.217119
4.401791,-0.283956,-0.207052,-0.14069
4.42174,-0.199481,-0.027524,0.161916
4.441689,-0.001734,0.181348,0.119876
4.461638,0.093147,0.094548,-0.034572
4.481587,0.006116,0.010889,-0.16969
4.501536,0.003939,-0.077753,-0.15186
4.521486,0.053205,-0.16471,-0.08102
4.541435,0.110446,-0.105851,0.040313
4.561384,0.059233,0.018618,0.069051
4.581333,0.055977,0.083646,-0.028472
4.601282,0.023164,0.035402,-0.113482
4.621231,-0.038781,-0.031059,-0.106984
4.64118,-0.064046,-0.036788,-0.049537
4.661129,0.020113,-0.088584,0.036414
4.681078,0.068275,-0.121093,0.061139
4.701027,0.057803,-0.012317,0.01706
4.720976,0.085747,0.026356,-0.041805
4.740926,0.131036,0.020205,-0.046144
4.760875,0.114147,0.000249,-0.09501
4.780824,0.125661,-0.047206,-0.026016
4.800773,0.155303,-0.038089,0.03129
4.820722,0.092596,-0.054992,0.000166
4.840671,-0.017884,0.018848,-0.056516
4.86062,-0.081024,-0.011093,-0.07949
4.880569,-0.043946,-0.032687,-0.039845
4.900518,-0.091403,0.003862,0.002234
4.920468,-0.081873,-0.026978,0.005976
4.940417,-0.05249,-0.049316,-0.019123
4.960366,-0.02275,-0.084632,-0.035146
4.980315,0.004673,-0.026465,-0.025564
5.000264,0.00658,-0.000949,-0.051029
5.020213,0.035584,-0.032804,-0.014284
5.040162,0.063871,-0.020356,0.006473
5.065098,0.085611,-0.059048,-0.012012
5.08006,0.103634,-0.053073,-0.030764
5.100009,0.116322,-0.034635,-0.031531
5.119958,0.08689,-0.050632,0.010246
5.139908,0.058023,-0.003584,-0.036943
5.159857,0.041431,0.004658,-0.061351
5.179806,0.06138,-0.015252,-0.039223
5.199755,0.020489,-0.044672,-0.006872
5.219704,-0.040945,0.007894,0.007308
5.239653,-0.050258,0.007779,-0.04121
5.264589,-0.002427,-0.075943,-0.01816
5.279551,0.025362,-0.025767,-0.042274
5.2995,0.044061,-0.002089,-0.055118
5.319449,0.03494,-0.019178,-0.012869
5.344386,0.062738,-0.035234,-0.039484
5.364335,0.066571,-0.023796,-0.028793
5.384284,0.026626,-0.03983,-0.058137
5.404233,0.053407,-0.051258,-0.009008
5.419195,0.094962,-0.042928,-0.000215
5.444131,0.03996,-0.035131,-0.031822
5.46408,0.0262,0.000681,-0.03183
5.479042,0.042538,0.006981,-0.033123
5.503979,0.020886,-0.04006,-0.013903
5.518941,-0.003733,-0.026975,-0.012239
5.543877,-0.054906,-0.053005,-0.009986
5.563826,-0.010731,-0.056812,0.010396
5.578788,-0.019825,-0.034709,-0.018204
5.603724,-0.014988,0.020047,-0.034981
5.623673,-0.007289,-0.002772,-0.044542
5.643622,-0.001425,-0.049972,-0.022964
5.663572,0.064049,-0.008101,-0.006709
5.678533,0.04916,0.043767,-0.005088
5.70347,0.013764,-0.048189,-0.034586
5.723419,0.008798,-0.072104,-0.072526
5.743368,0.085911,-0.01692,-0.035975
5.763317,0.070889,0.024248,-0.000711
5.783266,0.057736,-0.01852,-0.012821
5.803215,0.015374,-0.068013,-0.020972
5.823164,-0.020989,-0.031827,-0.033528
5.843113,0.020722,-0.034018,-0.004157
5.863063,0.056729,-0.036045,-0.020357
5.883012,0.050418,-0.036806,-0.034348
5.902961,0.080336,-0.025407,-0.064171
5.92291,0.108656,-0.0429,-0.04912
5.942859,0.14278,-0.041096,-0.011602
5.962808,0.119375,-0.027974,-0.017202
5.982757,0.060824,-0.018829,-0.047909
6.002706,-0.01826,-0.019127,-0.024256
6.022655,-0.059628,-0.040079,-0.013111
6.042604,-0.079062,-0.01064,-0.014705
6.062554,-0.086579,0.019763,-0.011366
6.082503,-0.027893,-0.013454,-0.001328
6.102452,0.012433,-0.046102,-0.019336
6.122401,-0.013939,-0.034538,-0.000168
6.14235,0.015558,0.001871,-0.010487
6.162299,0.035067,-0.048171,-0.037302
6.182248,0.086453,-0.016109,-0.068076
6.202197,0.038711,-0.027362,-0.065834
6.222146,0.048414,-0.036627,-0.003044
6.242096,0.048606,-0.046668,0.002898
6.262045,0.030266,-0.052119,-0.047931
6.281994,0.040109,-0.014959,-0.034808
6.301943,0.032543,-0.019366,-0.036305
6.321892,0.058073,-0.041631,-0.014006
6.341841,0.012595,-0.01573,-0.000681
6.36179,-0.010186,0.000941,-0.006354
6.381739,0.012176,-0.082933,-0.057082
6.401688,0.011346,-0.084619,-0.044054
6.421638,-0.019921,0.043743,0.025989
6.441587,-0.035041,0.067609,-0.005299
6.461536,0.0093,0.01607,-0.100037
6.481485,0.031126,-0.109201,-0.098536
6.501434,0.028814,-0.020273,0.003927
6.521383,0.084546,0.00009,0.027364
6.541332,0.064923,-0.065586,-0.041815
6.561281,0.082871,-0.029558,-0.08337
6.581234,0.04206,0.006146,-0.013425
6.601184,0.04967,-0.027564,0.000674
6.621133,0.048745,-0.027244,-0.022677
6.641082,-0.008303,-0.019637,-0.032559
6.661031,0.018295,-0.058077,0.030466
6.68098,0.072897,-0.043826,-0.011084
6.700929,0.024151,-0.0477,-0.062235
6.720878,0.023599,0.027849,-0.011929
6.740827,0.026772,-0.058526,-0.006695
6.765764,0.062168,-0.023213,-0.040135
6.780725,-0.006632,0.003222,-0.044699
6.800675,-0.034948,-0.04032,-0.005671
6.820624,-0.022066,-0.08768,-0.021565
6.840573,-0.009245,-0.040678,-0.027903
6.865509,-0.028423,0.016649,-0.03549
6.880471,-0.012412,-0.019091,-0.012606
6.90042,0.021781,-0.030722,-0.0451
6.920369,0.007165,-0.038759,-0.052322
6.940318,0.092051,-0.049389,-0.024337
6.965255,0.134157,-0.043198,0.024319
6.980217,0.118352,-0.027979,-0.022342
7.000166,0.007931,0.000751,-0.053193
7.020115,-0.012892,0.013194,-0.041446
7.040064,0.075926,-0.053774,-0.045542
7.065,0.076384,-0.02296,-0.026702
7.079962,0.036285,-0.009222,0.020472
7.099911,0.014712,-0.009308,0.041806
7.11986,-0.021571,-0.061796,-0.051564
7.13981,-0.029554,-0.044674,-0.065575
7.164746,-0.022771,0.010296,-0.029784
7.179708,0.049898,-0.013265,0.005387
7.199657,0.02957,-0.013071,-0.030627
7.219606,-0.030573,-0.037897,-0.087536
7.239555,0.014316,-0.041816,-0.017979
7.264491,0.063828,-0.029128,-0.000268
7.279453,0.04468,-0.028296,-0.032174
7.299402,0.017291,-0.0517,-0.016937
7.319352,0.058511,-0.052645,-0.026629
7.344288,0.097528,-0.047606,-0.023249
7.364237,0.029071,-0.002151,-0.03831
7.379199,0.004109,0.017227,-0.008528
7.404135,0.034365,-0.017452,0.008059
7.419097,0.028546,-0.067021,-0.007093
7.444034,-0.039582,-0.015992,-0.026276
