time_tick,lac_X_value,lac_Y_value,lac_Z_value
5.930296,0.002096,-0.040706,-0.090004
5.950244,0.055629,-0.018535,-0.024167
5.970193,0.002120,0.000442,0.042131
5.990141,-0.021237,-0.009904,0.053354
6.005103,-0.002277,-0.017657,0.004995
6.030038,0.010228,-0.010789,-0.063407
6.049987,-0.029585,0.007558,-0.029845
6.069935,0.042074,-0.022279,-0.029090
6.089884,0.052659,-0.020192,-0.037947
6.109832,0.017088,-0.007241,-0.029436
6.129781,-0.013128,0.018665,0.007076
6.149729,-0.036073,0.001683,0.054824
6.169678,-0.020005,0.005286,-0.043785
6.189627,0.030239,-0.020666,-0.046638
6.209575,0.004865,-0.023093,-0.039143
6.229524,0.057242,0.004885,-0.050357
6.249472,0.060610,-0.029939,-0.042886
6.269421,0.028938,-0.021251,-0.005183
6.289369,-0.025597,0.000574,0.046429
6.309318,-0.009964,0.000133,0.019351
6.329266,-0.006344,-0.017689,-0.067893
6.349216,-0.011303,-0.021854,-0.091876
6.369164,-0.022528,0.005404,-0.022918
6.389113,0.016116,0.008605,0.059830
6.409061,0.038383,-0.019295,-0.030709
6.429010,0.001550,-0.016218,-0.019341
6.448958,0.008613,-0.002871,-0.041041
6.468907,0.007024,-0.022103,-0.001837
6.488855,0.020184,-0.006046,-0.022053
6.508804,-0.016599,-0.025981,0.010254
6.528752,-0.043864,0.000803,-0.011447
6.548701,-0.026764,-0.030179,-0.039002
6.568649,0.013784,-0.000863,-0.064303
6.588598,-0.004900,-0.001912,-0.086301
6.608546,-0.028069,0.000544,0.000769
6.628495,-0.036927,0.004706,0.042519
6.648443,0.036765,0.012027,0.040574
6.668392,0.014607,-0.006263,-0.006574
6.688340,0.040776,-0.032004,-0.053852
6.708289,0.054161,-0.028268,-0.068670
6.728237,0.046580,-0.010431,-0.009409
6.748186,0.046383,-0.023071,-0.014363
6.768134,0.041677,-0.015588,0.007905
6.788083,-0.007335,0.010899,0.026154
6.808031,0.014854,0.002776,0.000445
6.827980,-0.006864,-0.027226,-0.055239
6.847928,-0.023051,-0.002319,-0.080109
6.867877,-0.043486,-0.001317,-0.056017
6.887825,-0.006467,0.000753,0.009996
6.907774,-0.007077,-0.026853,0.017189
6.927722,-0.013218,-0.011499,0.002355
6.947671,-0.004875,-0.009309,0.021368
6.967619,0.023153,0.022835,-0.043405
6.987568,-0.001576,-0.015022,-0.068113
7.007517,0.006641,-0.018380,-0.076995
7.027465,0.019635,-0.011709,-0.031524
7.047414,0.038810,0.003415,0.063833
7.067362,0.012079,0.004096,0.059509
7.087311,0.015784,-0.003703,-0.024333
7.107259,-0.010970,-0.016065,-0.084345
7.127208,0.022556,-0.031407,-0.095386
7.147156,0.043175,-0.044248,-0.034008
7.167105,0.012147,-0.041022,0.043797
7.187053,0.025327,-0.011156,0.068299
7.207002,0.027002,0.020751,0.026831
7.226950,0.010392,0.008580,-0.002642
7.246899,0.014428,0.002586,-0.068788
7.266847,-0.008811,-0.025458,-0.052926
7.291783,-0.016220,-0.006007,-0.019067
7.306744,-0.031439,-0.001093,-0.016052
7.326693,-0.044452,-0.013583,-0.023686
7.346641,0.004937,-0.003338,-0.006492
7.366589,-0.006430,0.007901,-0.017114
7.386537,0.003280,-0.033020,-0.019771
7.406486,0.009840,-0.022077,-0.027716
7.426434,-0.005057,-0.012621,-0.039256
7.446383,0.018810,-0.004745,-0.031490
7.466332,0.016610,0.028825,0.003809
7.491267,-0.008304,0.023768,0.006065
7.506229,0.019513,-0.041177,0.026874
7.526177,0.034781,-0.020846,-0.013371
7.546126,0.052651,-0.014544,-0.036711
7.571061,0.029678,-0.011308,-0.009374
7.591010,0.029419,-0.002867,0.013821
7.605971,0.017561,0.004884,0.025054
7.630907,0.004748,-0.014906,-0.020255
7.645868,-0.002398,-0.010946,-0.048984
7.670804,-0.013236,-0.035828,-0.078055
7.690752,-0.003191,-0.031844,-0.044085
7.705714,-0.044626,0.021352,-0.005623
7.730649,0.000745,0.000035,-0.037381
7.745611,0.001372,0.002117,0.025160
7.770546,0.000595,0.041282,0.028605
7.790495,-0.020804,0.012676,-0.013112
7.805456,-0.020678,-0.025235,-0.095555
7.830392,-0.005918,-0.022742,-0.070572
7.850341,0.003255,-0.014004,0.010977
7.870289,0.035377,0.016159,0.027145
7.890238,0.035899,-0.003379,-0.024330
7.905199,0.002693,-0.019000,-0.000820
7.930135,0.016308,-0.030490,-0.003507
7.950083,0.016569,0.009618,-0.002774
7.970032,0.046684,-0.013670,-0.060411
7.989980,0.051584,-0.017244,-0.005342
8.009929,0.038344,-0.005600,0.028510
8.029877,0.017777,-0.030775,0.007143
8.049826,0.010353,-0.033441,-0.072328
8.069774,-0.036361,-0.045080,-0.063513
8.089723,-0.054381,0.021072,-0.018201
8.109671,-0.067135,0.026096,0.023676
8.129620,-0.031881,0.017183,-0.026040
8.149568,-0.011545,0.007827,-0.021115
8.169517,0.033684,0.014195,0.001943
8.189466,0.037049,-0.001655,-0.036062
8.209414,0.005846,-0.002623,-0.055370
8.229363,-0.009287,-0.010609,-0.037564
8.249311,0.004609,-0.013174,0.012555
8.269260,-0.003767,-0.019481,0.024691
8.289208,0.010808,-0.022471,0.010774
8.309157,0.042356,-0.059973,-0.031753
8.329105,0.040619,-0.028002,-0.092389
8.354042,0.022080,-0.003730,-0.083711
8.369003,0.025345,-0.004024,-0.023847
8.388952,0.026879,-0.016502,0.098134
8.408900,0.050418,-0.023975,0.072677
8.428849,0.004262,-0.010613,-0.007551
8.448797,-0.045387,-0.012276,-0.101213
8.468746,-0.034207,-0.018828,-0.122178
8.488695,-0.013506,0.018600,-0.088391
8.508643,-0.060758,0.065277,0.020097
8.528592,-0.044038,0.059744,0.100335
8.548540,-0.003318,0.014205,0.043689
8.568489,0.037722,-0.022958,-0.032107
8.588437,-0.000755,-0.064665,-0.033269
8.608386,0.003302,-0.042001,-0.019656
8.628334,0.040765,-0.039228,-0.054704
8.648283,0.068472,-0.032697,-0.051729
8.668231,0.051255,0.002842,-0.010123
8.688180,0.025067,0.003475,0.053765
8.708128,0.003401,0.001146,0.051218
8.728077,0.041835,0.006069,-0.039180
8.748026,0.017747,-0.035868,-0.065984
8.767974,0.016349,-0.015197,-0.052353
8.787923,-0.010152,-0.029513,-0.061653
8.807871,-0.029260,-0.002133,-0.026544
8.827820,-0.067899,0.023381,0.025060
8.847768,-0.028493,0.088800,0.055594
8.867717,-0.011944,0.026155,-0.008098
8.887665,-0.003593,-0.029434,-0.074033
8.907614,-0.036601,-0.080954,-0.035879
8.927562,-0.044015,-0.047009,-0.010784
8.947511,0.018775,-0.018399,-0.019798
