time,lt,rt,rb,x,y,z
1543140434477,0,0,0,-0.022540851887315513,-0.04748718434013426,0.19879188358783723
1543140434489,0,0,0,-0.009729648074135185,-0.024011316988617182,-0.07828076899051667
1543140434509,0,0,0,-0.0021487969346344472,-0.03242928155930713,0.12275059819221497
1543140434529,0,0,0,-0.009935607109218836,-0.040575140467844904,0.04371378421783448
1543140434549,0,0,0,-0.0009873297717422247,-0.03239641381194815,0.18966145634651185
1543140434569,0,0,0,-0.024934966927394272,-0.03818902652012184,-0.035469210147857665
1543140434589,0,0,0,-0.026728901825845242,-0.034785510753281415,0.16526453375816347
1543140434609,0,0,0,-0.04009727220050991,-0.02632381768897176,0.009588848948478699
1543140434629,0,0,0,-0.0019325961358845234,-0.025556601325515658,0.1371248084306717
1543140434649,0,0,0,-0.004169740844517947,-0.009368235329166055,0.01976943612098694
1543140434669,0,0,0,-0.01802550405263901,-0.04012873752973974,0.11527083992958069
1543140434689,0,0,0,-0.004081859020516276,-0.038056954820640386,0.03189656138420105
1543140434709,0,0,0,0.0015059321187436581,-0.033002374931238594,0.10135212779045105
1543140434729,0,0,0,-0.0020052203815430405,-0.023756924278568476,0.0486622828245163
1543140434749,0,0,0,-0.010300930179655552,-0.04743325291201472,0.10584454357624054
1543140434769,0,0,0,-0.033623426891863345,-0.01666821911931038,0.07171551525592805
1543140434789,0,0,0,-0.005054168757051229,-0.023675364756491037,0.08443905651569367
1543140434809,0,0,0,-0.018790968535467984,-0.030985284245107325,0.05300442516803742
1543140434829,0,0,0,-0.0029002189636230472,-0.007008280819281936,0.08443788707256318
1543140434849,0,0,0,-0.007045237049460412,-0.047916794805787505,0.06527773082256318
1543140434869,0,0,0,-0.002529459809884429,-0.043004146940074865,0.07261130869388581
1543140434889,0,0,0,-0.009925849568098784,-0.03328928135801107,0.07949640512466431
1543140434909,0,0,0,-0.004952326705679298,-0.02373668057844043,0.06767216563224793
1543140434929,0,0,0,-0.023327357210218908,-0.02615246686153114,0.043424931764602666
1543140434949,0,0,0,-0.005171880517154932,-0.025730080904904754,0.10584863662719728
1543140434969,0,0,0,-0.004789965972304344,-0.033039847360923885,0.0796507716178894
1543140434990,0,0,0,-0.004610282862558961,-0.02353050227276981,0.06048944592475891
1543140435009,0,0,0,-0.009312750734388829,-0.04011987534351647,0.05809442639350892
1543140435029,0,0,0,0.004644050532951951,-0.03505430908408016,0.07740485608577728
1543140435049,0,0,0,-0.025810624016448857,-0.044965563453733925,0.0482167249917984
1543140435070,0,0,0,-0.007607766604050994,-0.020794715692754834,0.09147734999656677
1543140435090,0,0,0,-0.011773012401536108,-0.03768551273038611,0.06273594617843628
1543140435111,0,0,0,-0.005098452279344201,-0.018345403850544246,0.09387353897094727
1543140435129,0,0,0,-0.006844275556504726,-0.03518646986223757,0.07726042985916139
1543140435149,0,0,0,-0.0017668915260583163,-0.03548198265954852,0.06064439713954926
1543140435169,0,0,0,-0.0019357664231210948,-0.03535713090095669,0.07007420182228088
1543140435190,0,0,0,-0.016224625585600734,-0.02361695426981896,0.05779855728149414
1543140435209,0,0,0,-7.041326723992824e-05,-0.006621469231322408,0.08923494279384614
1543140435229,0,0,0,-0.015955370441079142,-0.016361224309075623,0.05061583757400513
1543140435249,0,0,0,-0.014131605606526137,-0.020725316551979633,0.08175167620182038
1543140435271,0,0,0,-0.02081458023749292,-0.03782796552171931,0.06977833271026612
1543140435290,0,0,0,-0.011901760781183839,-0.016270521660335362,0.09133233904838563
1543140435309,0,0,0,-0.001639961265027523,-0.023484318405389788,0.05106373429298401
1543140435329,0,0,0,-0.009829443600028754,-0.023366574668325486,0.09866357803344727
1543140435349,0,0,0,-0.009134136568754912,-0.03770408906042576,0.07007478654384613
1543140435369,0,0,0,-0.006906520994380117,-0.03992829223629087,0.07965486466884614
1543140435390,0,0,0,-0.016357923829928043,-0.0449599948944524,0.07231953263282777
1543140435409,0,0,0,-0.01184060255996883,-0.039948442289605736,0.07710840225219727
1543140435429,0,0,0,-0.021046102568507197,-0.04012405062094331,0.06019240736961365
1543140435449,0,0,0,-0.007335871076211334,-0.044786163568496705,0.09162820816040039
1543140435470,0,0,0,0.0008751911390572787,-0.04490044008940459,0.03684096693992615
1543140435490,0,0,0,-0.0003387821931391955,-0.011040232940576971,0.0868369996547699
1543140435509,0,0,0,0.0056414758879691366,-0.044695778405293825,0.04163217544555664
1543140435529,0,0,0,-0.03389548687264323,-0.03248912415700034,0.09806540787220001
1543140435549,0,0,0,-0.02557677193544805,-0.03984397355932742,0.05046556413173676
1543140435569,0,0,0,-0.014722713427618146,-0.01562582502141595,0.10330626726150513
1543140435590,0,0,0,-0.023286481518298388,-0.01573484361637384,0.05286175310611725
1543140435609,0,0,0,-0.024346143174916506,-0.032272921074181796,0.10555159807205201
1543140435630,0,0,0,0.005726699056103826,-0.03229584398679435,0.039239494800567626
1543140435649,0,0,0,-0.012351722298189998,-0.02728901711991057,0.10570187151432038
1543140435669,0,0,0,-0.0322659135516733,-0.032452809750102465,0.031307162046432496
1543140435690,0,0,0,-0.01252013124525547,-0.007665569528471679,0.10570304095745087
1543140435710,0,0,0,-0.011349034449085594,-0.024757563318125904,0.045975487232208255
1543140435729,0,0,0,-0.004984340211376548,-0.041152685489505535,0.08683992326259614
1543140435749,0,0,0,-0.026296290094032886,-0.036385729224421084,0.06723070085048675
1543140435770,0,0,0,-0.009991393201053142,-0.012219068161211908,0.08908525407314301
1543140435790,0,0,0,-0.023937249211594465,-0.01927586945006624,0.06244007706642151
1543140435810,0,0,0,-0.010095117324963213,-0.04533109665848315,0.08908408463001252
1543140435830,0,0,0,0.00033146403729915623,-0.02848110222257674,0.048669884204864504
1543140435850,0,0,0,-0.02039407406933606,-0.025555580346845092,0.119921715259552
1543140435869,0,0,0,3.2269321382045744e-05,-0.01834070780547336,0.04387867569923401
1543140435890,0,0,0,-0.005880151921883226,-0.022737793419510127,0.09402439713478089
1543140435910,0,0,0,-0.005061550866812468,-0.03478672130964697,0.05330848038196564
1543140435930,0,0,0,-0.001233826456591487,-0.03436716988217086,0.09881326675415039
1543140435950,0,0,0,-0.014585925126448275,-0.020216135988011957,0.04118252456188202
1543140435970,0,0,0,0.008090225849300624,-0.03640808111988008,0.09671645522117615
1543140435991,0,0,0,-0.024361263709142805,-0.019962321147322656,0.0410316663980484
1543140436010,0,0,0,-0.023289277218282223,-0.01952893054811284,0.10554808974266053
1543140436030,0,0,0,-0.017417019037529825,-0.017305533648468555,0.050612913966178896
1543140436050,0,0,0,-0.011101487092673779,-0.01708610317669809,0.09387295424938202
1543140436070,0,0,0,0.011594133283942938,-0.03387226474704221,0.04896809220314026
1543140436091,0,0,0,0.020109643572941423,-0.0288692499906756,0.09462256729602814
1543140436110,0,0,0,-0.02501226894557476,-0.012436573163140566,0.07201898574829102
1543140436130,0,0,0,-0.005916349841281772,-0.01471224325709045,0.07725867569446564
1543140436150,0,0,0,-0.01982454612851143,-0.02201796234352514,0.06258918106555938
1543140436171,0,0,0,-0.0031858645845204594,-0.028977631330490115,0.07246922135353089
1543140436193,0,0,0,-0.03458355797454715,-0.04113487889058888,0.08624116837978363
1543140436210,0,0,0,-0.02711641690693796,-0.01961852313950658,0.06723011612892152
1543140436230,0,0,0,-0.014649403961375356,-0.036308534557465466,0.048369922041893006
1543140436250,0,0,0,0.014070794563740493,-0.029097969769500198,0.05136369645595551
1543140436270,0,0,0,-0.010536271473392846,-0.04552976037841291,0.08444665789604187
1543140436290,0,0,0,-0.0027687479741871357,-0.01217374310363084,0.05091579973697662
1543140436310,0,0,0,-0.015464176917448641,-0.02168409089790657,0.08175050675868989
1543140436330,0,0,0,-0.00536842005327344,-0.029048040029592815,0.05570349991321564
1543140436350,0,0,0,-0.03743091445416212,-0.03142005213769153,0.10045984268188476
1543140436372,0,0,0,-0.03634593618102372,-0.02675388040021062,0.05750151872634888
1543140436391,0,0,0,-0.008319637700915337,-0.0456613729801029,0.09642058610916138
1543140436410,0,0,0,-0.009689201787114144,-0.0316603932576254,0.03414832413196564
1543140436430,0,0,0,0.0005284329783171416,-0.021655323053710165,0.10839276015758514
1543140436450,0,0,0,-0.01989290373399854,-0.019535515517927707,0.05300734877586365
1543140436470,0,0,0,-0.011576692136004568,-0.026287453032564374,0.11542871475219728
1543140436490,0,0,0,0.006721008941531182,-0.014683212745003404,0.03923598647117615
1543140436510,0,0,0,-0.0038401862885802988,-0.024042898805346342,0.08444139540195465
1543140436530,0,0,0,0.011815614849328995,-0.04573127461597323,0.0299552857875824
1543140436550,0,0,0,-0.019106005551293492,-0.014323618118651212,0.11752084851264955
1543140436573,0,0,0,-0.009841731889173389,-0.038604025798849764,0.024564152956008913
1543140436590,0,0,0,-0.007019838206470013,-0.033444449559319765,0.11542637586593628
1543140436610,0,0,0,-0.03155503830872476,-0.00043585054110735656,0.016778585314750672
1543140436630,0,0,0,-0.00797735631465912,-0.028566448730416596,0.14655753672122956
1543140436650,0,0,0,-0.024458519350737333,-0.0290305280755274,0.029054229855537416
1543140436670,0,0,0,-0.012106221467256546,-0.0262211533728987,0.11542345225811006
1543140436690,0,0,0,-0.00981164613738656,-0.021960006386507303,0.01258788585662842
1543140436710,0,0,0,0.014065194027498364,-0.038167398674413565,0.1232066810131073
1543140436730,0,0,0,-0.008042534496635199,-0.05788061016239226,0.03908045053482056
1543140436750,0,0,0,-0.014382149660959841,-0.026350650927051904,0.11048313975334167
1543140436770,0,0,0,-0.020335035463795066,-0.038824379034340384,0.04836056649684906
1543140436790,0,0,0,-0.00947036974132061,-0.03368060854962096,0.10584161996841432
1543140436811,0,0,0,-0.015011739470064641,-0.01963735300116241,0.026806560158729554
1543140436830,0,0,0,0.0024988715630024673,-0.031375903375446795,0.10374597787857057
1543140436850,0,0,0,-0.017807156229391694,-0.02703165283659473,0.04117492318153382
1543140436871,0,0,0,-4.161573015153408e-05,-0.03366495354333893,0.11332605600357057
1543140436890,0,0,0,-0.019748888639733196,-0.03640440833754838,0.0292021644115448
1543140436910,0,0,0,-0.02864090479910374,-0.017050179345533253,0.10778932750225068
1543140436930,0,0,0,-0.015018491176888348,-0.03890495183877647,0.04596964001655579
1543140436950,0,0,0,0.0027876966074109077,-0.03132231455761939,0.10374890148639679
1543140436970,0,0,0,-0.031497205691412095,-0.04144328753929585,0.0265083521604538
1543140436990,0,0,0,-0.011684262631461025,-0.0413125794287771,0.09626095712184907
1543140437010,0,0,0,0.004038964211940765,-0.017553300275467337,0.041626328229904176
1543140437030,0,0,0,-0.011838135765865445,-0.026988216703757645,0.1082366394996643
1543140437050,0,0,0,-0.007997620571404697,-0.027383024815935644,0.043720800876617436
1543140437071,0,0,0,0.00312872632406652,-0.05582620464731008,0.09671236217021943
1543140437090,0,0,0,-0.02451648901216686,-0.020456011157948525,0.03863313853740692
1543140437110,0,0,0,-0.0023157806228846314,-0.03173369358759374,0.12754882335662843
1543140437130,0,0,0,-0.023528967378661038,-0.02778871879912913,-0.0020810240507125855
1543140437150,0,0,0,-0.0027384612243622542,-0.026985188028775156,0.13952275156974794
1543140437171,0,0,0,-0.021457883594557643,-0.015754155416507275,-0.0020839476585388186
1543140437190,0,0,0,-0.0072402416914701465,-0.02942968962248415,0.12021115243434907
1543140437210,0,0,0,0.011831466285511853,-0.02482624297728762,0.022617614865303042
1543140437230,0,0,0,-0.01641830546781421,-0.019533631161320956,0.10809045910835266
1543140437250,0,0,0,0.014115799851715566,-0.026965714059770107,0.02516349256038666
1543140437271,0,0,0,0.019751291479915382,-0.036142855072394016,0.09940851330757142
1543140437291,0,0,0,-0.0057115785218775274,-0.031398819435853514,0.05330497205257416
1543140437311,0,0,0,-0.013647072426974775,-0.004751205327920616,0.08893147230148316
1543140437330,0,0,0,-0.003591707032173872,-0.014325810824520887,0.05809501111507416
1543140437350,0,0,0,-0.0038670377992093565,-0.028543171787168833,0.07006893932819366
1543140437371,0,0,0,-0.039894519997760655,-0.026244827744085344,0.07650613903999329
1543140437390,0,0,0,-0.003607394015416503,-0.035736012202687566,0.07022096693515778
