time_tick,lac_X_value,lac_Y_value,lac_Z_value
2.976878,-0.245002,0.113387,0.130038
2.996837,-0.236441,0.062582,-0.009464
3.016795,-0.210281,0.112768,0.091818
3.036723,-0.227180,0.190306,0.084016
3.056682,-0.320732,0.126858,-0.094754
3.076640,-0.255961,0.048095,-0.015187
3.096599,-0.187026,0.051861,0.135937
3.116527,-0.251999,-0.139468,-0.022498
3.136485,-0.135448,0.302656,-0.086687
3.156444,-0.215334,-0.060403,0.241649
3.176402,-0.132547,0.042008,0.022331
3.196361,-0.167142,-0.046425,0.189202
3.216289,-0.156822,-0.013248,0.107541
3.236247,-0.143662,0.138338,-0.052386
3.256206,-0.179591,0.094502,-0.172566
3.276164,-0.235451,0.090630,-0.130376
3.296092,-0.181654,0.038977,0.096091
3.316051,-0.205253,0.118502,0.010843
3.336009,-0.249930,0.164341,-0.055622
3.355968,-0.274912,0.140659,0.030560
3.375926,-0.266834,0.104538,-0.036351
3.395854,-0.241506,0.120544,-0.019896
3.415813,-0.219858,0.117052,0.082231
3.435771,-0.212246,0.045782,0.096641
3.455730,-0.231348,0.038607,0.001507
3.475688,-0.180028,0.074155,-0.035323
3.495616,-0.177606,0.073931,0.043364
3.515574,-0.189860,0.020950,0.062934
3.535532,-0.073469,0.005839,-0.022194
3.555491,-0.076618,0.044414,0.015783
3.575419,-0.108140,0.047847,0.054547
3.595377,-0.217502,0.084208,0.003679
3.615336,-0.176970,0.087573,-0.037145
3.635294,-0.188693,0.078585,0.001523
3.655253,-0.225046,0.116431,0.090760
3.675181,-0.201541,0.118159,0.074238
3.695139,-0.155827,0.158797,-0.059888
3.715098,-0.097538,0.080558,-0.165267
3.735056,-0.076858,0.118105,-0.067356
3.754984,-0.109113,0.150031,-0.002192
3.774943,-0.172547,0.123525,0.077954
3.799876,-0.274164,0.172440,0.046680
3.814860,-0.460391,0.142495,-0.004893
3.834818,-0.523743,0.120911,-0.026623
3.854746,-0.361362,0.041555,0.053492
3.874705,-0.198494,0.046128,0.096699
3.894663,-0.155376,0.036685,0.062609
3.914622,-0.160715,-0.042256,-0.020353
3.934550,-0.111425,-0.054742,-0.085673
3.954508,-0.095296,-0.010165,-0.017813
3.974467,-0.028435,0.037254,0.091939
3.994425,-0.017212,0.094327,0.131225
4.014384,-0.079826,0.065567,0.102556
4.039316,-0.248340,0.114955,-0.004431
4.054270,-0.378135,0.128335,-0.029981
4.074229,-0.407373,0.054734,-0.004401
4.094187,-0.366653,-0.010622,0.106054
4.114146,-0.369534,0.056481,0.206773
4.134074,-0.391174,0.223958,0.128263
4.154032,-0.355082,0.236582,-0.026347
4.173991,-0.334872,0.062631,-0.091348
4.198923,-0.315404,0.015961,0.012303
4.213877,-0.211121,0.101565,0.162601
4.233835,-0.072961,0.200507,0.109442
4.253794,0.006584,0.134168,-0.087541
4.278727,-0.071217,-0.082635,-0.164094
4.293711,-0.065181,-0.119911,-0.003361
4.318644,0.142590,-0.125062,0.182647
4.333597,0.184205,-0.113740,0.100025
4.353556,-0.395445,0.225323,0.013406
4.373514,-0.715331,0.280655,-0.050888
4.393442,-0.621477,0.169886,-0.063066
4.413401,-0.418197,0.059426,0.156598
4.433359,-0.136140,0.197686,0.316720
4.453318,-0.050404,0.173063,0.062090
4.478251,-0.152921,0.057930,-0.242521
4.493204,-0.229909,0.083802,-0.196589
4.518183,-0.255501,0.025181,-0.028967
4.533136,-0.154603,-0.057275,0.034417
4.558069,-0.124798,0.013329,0.071974
4.578028,-0.114390,0.132147,0.121903
4.597986,-0.198714,0.147983,-0.068313
4.612940,-0.263996,0.138081,-0.098533
4.632898,-0.307788,0.125953,-0.074086
4.657831,-0.265086,0.103336,0.078244
4.677790,-0.201627,0.004157,0.168470
4.697748,-0.164057,0.001502,0.108103
4.717676,-0.129610,0.072509,0.021377
4.732660,-0.079862,0.063540,-0.043800
4.757593,-0.114122,0.063004,-0.057465
4.777552,-0.149568,0.044550,0.031605
4.797510,-0.134636,0.043907,0.117324
4.817438,-0.174043,0.035816,0.124964
4.837397,-0.214560,0.091827,0.001176
4.857355,-0.254976,0.114606,-0.089145
4.877314,-0.228165,0.107776,-0.058292
4.897242,-0.244460,0.091142,0.051715
4.917200,-0.307215,0.123779,0.081086
4.937159,-0.322141,0.128328,0.050242
4.957117,-0.310501,0.076370,0.038285
4.977076,-0.254166,0.077224,0.027922
5.011988,-0.188296,0.071209,-0.001671
5.016962,-0.188475,0.071320,-0.001672
5.036921,-0.128448,0.009882,0.059730
5.056879,-0.187023,0.016446,0.074677
5.076807,-0.160695,0.014057,-0.002390
